date,q.rfhcanco,h.rfhcanco,ha.rfhcanco,hb.rfhcanco
6/4/2011,180,2.04,2.04,0.884
6/5/2011,180,2.03,2.03,0.88
6/6/2011,181,2.04,2.04,0.892
6/7/2011,279,2.64,2.64,1.35
6/8/2011,448,3.59,3.59,2.16
6/9/2011,465,3.68,3.68,2.24
6/10/2011,465,3.68,3.68,2.25
6/11/2011,465,3.68,3.68,2.26
6/12/2011,465,3.68,3.68,2.27
6/13/2011,465,3.68,3.68,2.27
6/14/2011,439,3.55,3.55,2.13
6/15/2011,467,3.69,3.69,2.27
6/16/2011,468,3.7,3.7,2.28
6/17/2011,469,3.7,3.7,2.28
6/18/2011,468,3.7,3.7,2.27
6/19/2011,468,3.7,3.7,2.27
6/20/2011,466,3.69,3.69,2.26
6/21/2011,468,3.69,3.69,2.27
6/22/2011,462,3.67,3.67,2.26
6/23/2011,467,3.69,3.69,2.27
6/24/2011,469,3.7,3.7,2.28
6/25/2011,468,3.7,3.7,2.28
6/26/2011,468,3.7,3.7,2.28
6/27/2011,468,3.7,3.7,2.28
6/28/2011,467,3.69,3.69,2.27
6/29/2011,468,3.7,3.7,2.28
6/30/2011,467,3.69,3.69,2.28
7/1/2011,468,3.69,3.69,2.28
7/2/2011,468,3.7,3.7,2.29
7/3/2011,468,3.7,3.7,2.29
7/4/2011,468,3.69,3.69,2.28
7/5/2011,468,3.7,3.7,2.29
7/6/2011,457,3.64,3.64,2.24
7/7/2011,303,2.82,2.82,1.39
7/8/2011,409,3.37,3.37,1.95
7/9/2011,467,3.69,3.69,2.26
7/10/2011,466,3.68,3.68,2.25
7/11/2011,466,3.69,3.69,2.25
7/12/2011,469,3.7,3.7,2.26
7/13/2011,472,3.71,3.71,2.25
7/14/2011,469,3.7,3.7,2.24
7/15/2011,428,3.49,3.49,2.03
7/16/2011,268,2.57,2.57,1.14
7/17/2011,200,2.17,2.17,0.76
7/18/2011,200,2.17,2.17,0.76
7/19/2011,198,2.16,2.16,0.763
7/20/2011,198,2.16,2.16,0.785
7/21/2011,199,2.16,2.16,0.806
7/22/2011,235,2.4,2.4,1.01
7/23/2011,213,2.26,2.26,0.882
7/24/2011,199,2.16,2.16,0.793
7/25/2011,199,2.17,2.17,0.801
7/26/2011,200,2.17,2.17,0.82
7/27/2011,200,2.17,2.17,0.833
7/28/2011,201,2.18,2.18,0.831
7/29/2011,200,2.17,2.17,0.819
7/30/2011,200,2.17,2.17,0.819
7/31/2011,200,2.17,2.17,0.824
8/1/2011,200,2.17,2.17,0.853
8/2/2011,200,2.17,2.17,0.891
8/3/2011,322,2.89,2.89,1.54
8/4/2011,307,2.8,2.8,1.42
8/5/2011,200,2.17,2.17,0.782
8/6/2011,200,2.17,2.17,0.788
8/7/2011,200,2.17,2.17,0.838
8/8/2011,200,2.17,2.17,0.909
8/9/2011,200,2.17,2.17,0.988
8/10/2011,200,2.17,2.17,1.06
8/11/2011,200,2.17,2.17,1.11
8/12/2011,200,2.17,2.17,1.16
8/13/2011,201,2.18,2.18,1.19
8/14/2011,183,2.05,2.05,1.2
8/15/2011,199,2.17,2.17,1.2
8/16/2011,199,2.17,2.17,1.23
8/17/2011,198,2.16,2.16,1.26
8/18/2011,198,2.16,2.16,1.27
8/19/2011,200,2.17,2.17,1.29
8/20/2011,200,2.17,2.17,1.31
8/21/2011,200,2.17,2.17,1.33
8/22/2011,200,2.17,2.17,1.36
8/23/2011,200,2.17,2.17,1.39
8/24/2011,200,2.17,2.17,1.42
8/25/2011,200,2.17,2.17,1.43
8/26/2011,200,2.17,2.17,1.44
8/27/2011,200,2.17,2.17,1.42
8/28/2011,200,2.17,2.17,1.42
8/29/2011,201,2.18,2.18,1.42
8/30/2011,201,2.18,2.18,1.41
8/31/2011,200,2.17,2.17,1.39
9/1/2011,201,2.18,2.18,1.37
9/2/2011,200,2.17,2.17,1.36
9/3/2011,200,2.17,2.17,1.36
9/4/2011,200,2.17,2.17,1.36
9/5/2011,201,2.18,2.18,1.38
9/6/2011,201,2.18,2.18,1.39
9/7/2011,201,2.18,2.18,1.4
9/8/2011,201,2.18,2.18,1.42
9/9/2011,201,2.18,2.18,1.44
9/10/2011,200,2.17,2.17,1.44
9/11/2011,201,2.18,2.18,1.43
9/12/2011,119,1.54,1.54,0.861
9/13/2011,90,1.32,1.32,0.664
9/14/2011,89.8,1.32,1.32,0.67
9/15/2011,184,2,2,0.96
9/16/2011,358,3.05,3.05,1.77
9/17/2011,122,1.59,1.59,0.688
9/18/2011,122,1.6,1.6,0.778
9/19/2011,122,1.59,1.59,0.877
9/20/2011,102,1.42,1.42,0.787
9/21/2011,89.5,1.31,1.31,0.741
9/22/2011,89.9,1.32,1.32,0.796
9/23/2011,89.2,1.31,1.31,0.82
9/24/2011,89.2,1.31,1.31,0.818
9/25/2011,89.3,1.31,1.31,0.81
9/26/2011,89.4,1.31,1.31,0.8
9/27/2011,89,1.31,1.31,0.79
9/28/2011,89,1.31,1.31,0.778
9/29/2011,89.3,1.31,1.31,0.77
9/30/2011,89.2,1.31,1.31,0.77
10/1/2011,89.2,1.31,1.31,0.77
10/2/2011,89,1.31,1.31,0.77
10/3/2011,89,1.31,1.31,0.77
10/4/2011,88.8,1.31,1.31,0.772
10/5/2011,89.6,1.32,1.32,0.78
10/6/2011,90.1,1.32,1.32,0.78
10/7/2011,93.2,1.35,1.35,0.78
10/8/2011,123,1.6,1.6,0.799
10/9/2011,128,1.64,1.64,0.71
10/10/2011,157,1.87,1.87,0.648
10/11/2011,138,1.72,1.72,0.643
10/12/2011,98.5,1.39,1.39,0.63
10/13/2011,90.1,1.32,1.32,0.625
10/14/2011,92.9,1.34,1.34,0.62
10/15/2011,124,1.61,1.61,0.62
10/16/2011,123,1.6,1.6,0.623
10/17/2011,123,1.6,1.6,0.63
10/18/2011,105,1.45,1.45,0.63
10/19/2011,90.2,1.32,1.32,0.62
10/20/2011,89.7,1.32,1.32,0.662
10/21/2011,89.4,1.31,1.31,0.716
10/22/2011,65.9,1.08,1.08,0.685
10/23/2011,57.5,1,0.997,0.663
10/24/2011,78.3,1.2,1.2,0.656
10/25/2011,89.4,1.31,1.31,0.65
10/26/2011,90.1,1.32,1.32,0.646
10/27/2011,90.2,1.32,1.32,0.634
10/28/2011,90.2,1.32,1.32,0.63
10/29/2011,90.3,1.32,1.32,0.624
10/30/2011,90.4,1.32,1.32,0.62
10/31/2011,90.1,1.32,1.32,0.62
11/1/2011,90,1.32,1.32,0.62
11/2/2011,90.3,1.32,1.32,0.615
11/3/2011,90.1,1.32,1.32,0.61
11/4/2011,89.9,1.32,1.32,0.61
11/5/2011,90.1,1.32,1.32,0.61
11/6/2011,90.2,1.32,1.32,0.61
11/7/2011,90.2,1.32,1.32,0.61
11/8/2011,90.1,1.32,1.32,0.61
11/9/2011,90.1,1.32,1.32,0.603
11/10/2011,104,1.44,1.44,0.603
11/11/2011,90.1,1.32,1.32,0.608
11/12/2011,89.9,1.32,1.32,0.607
11/13/2011,90,1.32,1.32,0.61
11/14/2011,89.8,1.32,1.32,0.61
11/15/2011,0.033,-0.02,-0.02,0.604
11/16/2011,0,0,0,0.592
11/17/2011,0,0,0,0.576
11/18/2011,0,-0.01,-0.01,0.563
11/19/2011,0,-0.01,-0.01,0.552
11/20/2011,0,-0.01,-0.01,0.54
11/21/2011,0,-0.02,-0.02,0.534
11/22/2011,0,-0.02,-0.02,0.53
11/23/2011,0,-0.02,-0.02,0.524
11/24/2011,0,-0.03,-0.03,0.52
11/25/2011,0,-0.03,-0.03,0.52
11/26/2011,0,-0.03,-0.03,0.512
11/27/2011,0,-0.03,-0.03,0.51
11/28/2011,0,-0.04,-0.04,0.504
11/29/2011,0,-0.04,-0.04,0.5
11/30/2011,0,-0.04,-0.04,0.5
12/1/2011,0,-0.04,-0.04,0.493
12/2/2011,0,-0.05,-0.05,0.49
12/3/2011,0,-0.05,-0.05,0.49
12/4/2011,0,-0.05,-0.05,0.48
12/5/2011,0,-0.05,-0.05,0.48
12/6/2011,0.007,-0.04,-0.04,0.472
12/7/2011,0,-0.01,-0.01,0.47
12/8/2011,0,-0.02,-0.02,0.47
12/9/2011,0,-0.02,-0.02,0.46
12/10/2011,0,-0.02,-0.02,0.46
12/11/2011,0,-0.02,-0.02,0.46
12/12/2011,0,-0.02,-0.02,0.451
12/13/2011,0,-0.02,-0.02,0.45
12/14/2011,0,-0.02,-0.02,0.45
12/15/2011,0,-0.03,-0.03,0.445
12/16/2011,0,-0.03,-0.03,0.44
12/17/2011,0,-0.03,-0.03,0.44
12/18/2011,0,-0.03,-0.03,0.44
12/19/2011,0,-0.03,-0.03,0.435
12/20/2011,0.114,0.01,0.006,0.43
12/21/2011,0,0,0,0.43
12/22/2011,0,-0.02,-0.02,0.43
12/23/2011,0,-0.02,-0.02,0.424
12/24/2011,0,-0.02,-0.02,0.42
12/25/2011,0,-0.03,-0.03,0.42
12/26/2011,0,-0.03,-0.03,0.42
12/27/2011,0,-0.02,-0.02,0.414
12/28/2011,0,-0.02,-0.02,0.41
12/29/2011,0,-0.03,-0.03,0.41
12/30/2011,0,-0.04,-0.04,0.41
12/31/2011,0,-0.04,-0.04,0.41
1/1/2012,0,-0.04,-0.04,0.404
1/2/2012,0,-0.04,-0.04,0.4
1/3/2012,0,-0.04,-0.04,0.4
1/4/2012,0,-0.04,-0.04,0.4
1/5/2012,0,-0.04,-0.04,0.4
1/6/2012,0,-0.05,-0.05,0.391
1/7/2012,0,-0.05,-0.05,0.39
1/8/2012,0,-0.05,-0.05,0.39
1/9/2012,0,-0.05,-0.05,0.39
1/10/2012,0,-0.05,-0.05,0.39
1/11/2012,0,-0.05,-0.05,0.381
1/12/2012,0,-0.05,-0.05,0.38
1/13/2012,0,-0.05,-0.05,0.38
1/14/2012,0,-0.05,-0.05,0.38
1/15/2012,0,-0.05,-0.05,0.38
1/16/2012,0,-0.06,-0.06,0.38
1/17/2012,0,-0.06,-0.06,0.373
1/18/2012,0,-0.06,-0.06,0.37
1/19/2012,0,-0.06,-0.06,0.37
1/20/2012,0,-0.06,-0.06,0.37
1/21/2012,0,-0.06,-0.06,0.369
1/22/2012,0,-0.06,-0.06,0.362
1/23/2012,0,-0.07,-0.07,0.36
1/24/2012,0,-0.07,-0.07,0.36
1/25/2012,0,-0.07,-0.07,0.36
1/26/2012,0,-0.07,-0.07,0.36
1/27/2012,0,-0.07,-0.07,0.357
1/28/2012,0,-0.07,-0.07,0.35
1/29/2012,0,-0.07,-0.07,0.35
1/30/2012,0,-0.07,-0.07,0.35
1/31/2012,0,-0.08,-0.08,0.35
2/1/2012,0,-0.08,-0.08,0.35
2/2/2012,0,-0.08,-0.08,0.343
2/3/2012,0,-0.08,-0.08,0.34
2/4/2012,0,-0.08,-0.08,0.34
2/5/2012,0,-0.08,-0.08,0.34
2/6/2012,0,-0.08,-0.08,0.337
2/7/2012,0,-0.08,-0.08,0.33
2/8/2012,0,-0.09,-0.09,0.33
2/9/2012,0,-0.09,-0.09,0.33
2/10/2012,0,-0.09,-0.09,0.33
2/11/2012,0,-0.09,-0.09,0.327
2/12/2012,0,-0.09,-0.09,0.32
2/13/2012,0,-0.09,-0.09,0.32
2/14/2012,0,-0.09,-0.09,0.32
2/15/2012,0,-0.1,-0.1,0.32
2/16/2012,0,-0.1,-0.1,0.32
2/17/2012,0,-0.1,-0.1,0.314
2/18/2012,0,-0.1,-0.1,0.31
2/19/2012,0,-0.1,-0.1,0.31
2/20/2012,0,-0.1,-0.1,0.31
2/21/2012,0,-0.11,-0.11,0.31
2/22/2012,0,-0.11,-0.11,0.31
2/23/2012,0,-0.11,-0.11,0.31
2/24/2012,0,-0.11,-0.11,0.305
