date,q.arkcatco,ec.arkcatco,h.arkcatco,t.arkcatco
2/7/2005,35,1620,1.51,4.79
2/8/2005,60,1570,1.61,4.89
2/9/2005,53,1580,1.59,5.18
2/10/2005,45,1580,1.56,5.71
2/11/2005,40,1570,1.53,7.27
2/12/2005,33,1570,1.5,8.32
2/13/2005,36,1560,1.52,8.46
2/14/2005,38,1570,1.51,7.94
2/15/2005,36,1610,1.51,7.3
2/16/2005,40,1610,1.52,5.42
2/17/2005,39,1580,1.52,7.03
2/18/2005,44,1580,1.53,6.39
2/19/2005,43,1560,1.53,8.38
2/20/2005,114,1530,1.77,8.06
2/21/2005,122,1500,1.79,8.4
2/22/2005,83,1530,1.67,6.28
2/23/2005,102,1520,1.73,6.19
2/24/2005,103,1530,1.73,6.74
2/25/2005,97,1550,1.71,6.94
2/26/2005,89,1550,1.68,7.86
2/27/2005,84,1550,1.67,7.22
2/28/2005,81,1550,1.65,7.05
3/1/2005,79,1550,1.64,7.11
3/2/2005,77,1540,1.64,9
3/3/2005,76,1540,1.63,8.32
3/4/2005,76,1530,1.63,8.64
3/5/2005,47,1580,1.52,8.5
3/6/2005,22,1630,1.4,9.38
3/7/2005,15,1680,1.36,9.71
3/8/2005,19,1700,1.39,7.72
3/9/2005,18,1650,1.39,-12.4
3/10/2005,17,1690,1.39,9.31
3/11/2005,18,1670,1.4,9.51
3/12/2005,83,1550,1.65,10.7
3/13/2005,181,1180,1.96,7.19
3/14/2005,230,1120,2.08,4.46
3/15/2005,415,1040,2.43,5.13
3/16/2005,711,951,2.93,6.31
3/17/2005,694,928,2.92,7.85
3/18/2005,425,989,2.47,8.78
3/19/2005,284,1070,2.21,8.91
3/20/2005,304,1130,2.24,10.9
3/21/2005,243,1090,2.13,9.49
3/22/2005,226,1130,2.09,9.19
3/23/2005,182,1210,1.99,9.45
3/24/2005,176,1190,1.98,10.1
3/25/2005,176,1150,1.98,7.47
3/26/2005,202,1150,2.06,5.34
3/27/2005,222,1160,2.1,7.92
3/28/2005,184,1190,2.01,9.57
3/29/2005,122,1240,1.84,10.4
3/30/2005,132,1250,1.86,9.29
3/31/2005,235,1120,2.12,5.21
4/1/2005,268,1120,2.19,7.39
4/2/2005,107,1180,1.79,10.8
4/3/2005,120,1180,1.83,11.7
4/4/2005,211,1080,2.08,11.4
4/5/2005,313,1100,2.28,8.87
4/6/2005,777,1050,3.04,8.26
4/7/2005,472,1060,2.58,11.4
4/8/2005,321,1150,2.31,12.5
4/9/2005,317,1230,2.31,12.3
4/10/2005,359,1290,2.39,8.8
4/11/2005,548,1300,2.72,6.97
4/12/2005,528,1170,2.68,10.5
4/13/2005,601,988,2.8,12.6
4/14/2005,638,996,2.87,12.5
4/15/2005,748,952,3.03,13.5
4/16/2005,723,883,3,14.6
4/17/2005,688,862,2.95,15.2
4/18/2005,756,879,3.05,15.4
4/19/2005,729,870,3.01,16.1
4/20/2005,694,862,2.96,16.2
4/21/2005,811,862,3.12,15.3
4/22/2005,863,867,3.2,14.4
4/23/2005,827,871,3.15,14.8
4/24/2005,786,883,3.1,12.5
4/25/2005,818,884,3.14,11.1
4/26/2005,1030,889,3.42,12.5
4/27/2005,871,874,3.22,14.5
4/28/2005,835,901,3.17,12.3
4/29/2005,871,909,3.21,9.54
4/30/2005,907,912,3.27,10.9
5/1/2005,749,927,3.04,10.5
5/2/2005,622,964,2.85,10.1
5/3/2005,714,938,2.99,12.2
5/4/2005,594,935,2.81,15.4
5/5/2005,498,959,2.65,17.1
5/6/2005,347,1000,2.38,17.4
5/7/2005,276,1030,2.24,16.6
5/8/2005,347,964,2.38,17.2
5/9/2005,496,900,2.65,18.2
5/10/2005,398,904,2.47,19.2
5/11/2005,448,940,2.56,18.7
5/12/2005,570,869,2.78,16.8
5/13/2005,619,837,2.86,17
5/14/2005,593,827,2.82,17.2
5/15/2005,625,832,2.87,18.1
5/16/2005,703,851,2.99,19.6
5/17/2005,517,867,2.66,18.7
5/18/2005,429,893,2.45,18.2
5/19/2005,373,896,2.34,20.4
5/20/2005,667,815,2.82,22
5/21/2005,920,761,3.18,21.8
5/22/2005,1290,711,3.63,21.8
5/23/2005,1750,668,4.1,22.3
5/24/2005,2030,646,4.36,21.6
5/25/2005,2300,625,4.59,18.9
5/26/2005,1910,637,4.23,16.4
5/27/2005,1940,643,4.24,17
5/28/2005,2180,641,4.45,18.3
5/29/2005,2300,648,4.55,17.8
5/30/2005,2290,669,4.53,15
5/31/2005,2290,677,4.52,15.7
6/1/2005,1920,672,4.17,18.3
6/2/2005,1050,708,3.2,19.9
6/3/2005,604,762,2.57,19.5
6/4/2005,458,796,2.31,18.4
6/5/2005,280,916,1.96,18.7
6/6/2005,430,843,2.24,20.3
6/7/2005,228,934,1.89,20
6/8/2005,841,811,2.7,19.4
6/9/2005,1380,767,3.35,19.8
6/10/2005,1500,737,3.49,19.2
6/11/2005,1530,747,3.52,19.7
6/12/2005,1680,519,3.67,20.3
6/13/2005,1740,284,3.73,19.3
6/14/2005,1780,266,3.77,19.7
6/15/2005,1540,261,3.52,20.3
6/16/2005,1060,469,2.98,21.7
6/17/2005,1110,784,3.04,22.5
6/18/2005,1220,744,3.17,23.3
6/19/2005,1300,718,3.27,24.1
6/20/2005,1390,694,3.37,24.9
6/21/2005,1720,652,3.7,24.2
6/22/2005,2130,580,4.1,22.9
6/23/2005,1690,607,3.67,22.9
6/24/2005,1170,640,3.09,23.8
6/25/2005,1870,619,3.85,22.4
6/26/2005,1520,657,3.51,21.1
6/27/2005,1410,668,3.39,21.8
6/28/2005,1260,680,3.22,22.2
6/29/2005,1390,664,3.37,22.5
6/30/2005,1630,614,3.62,23
7/1/2005,1680,594,3.67,22.9
7/2/2005,1900,569,3.88,22.9
7/3/2005,2010,564,3.99,22.5
7/4/2005,1790,552,3.78,22
7/5/2005,1810,577,3.79,22.3
7/6/2005,2090,593,4.06,22.1
7/7/2005,1740,635,3.73,24.2
7/8/2005,1580,633,3.57,24.4
7/9/2005,1580,610,3.57,24.3
7/10/2005,1370,624,3.34,24.3
7/11/2005,1070,666,3,25.3
7/12/2005,915,693,2.85,25.6
7/13/2005,868,691,2.83,25.8
7/14/2005,868,684,2.87,26.1
7/15/2005,823,637,2.86,26.2
7/16/2005,907,646,3.02,26
7/17/2005,878,646,3.03,25.1
7/18/2005,767,639,2.92,24
7/19/2005,728,621,2.91,26
7/20/2005,743,607,2.98,26.8
7/21/2005,673,598,2.71,26.3
7/22/2005,598,592,2.4,26.3
7/23/2005,458,620,2.24,25.8
7/24/2005,384,773,2.15,25.8
7/25/2005,315,987,2.06,25.1
7/26/2005,274,1040,1.99,22.3
7/27/2005,482,852,2.25,21.9
7/28/2005,369,658,2.11,23.9
7/29/2005,526,634,2.32,24.7
7/30/2005,373,660,2.13,24.7
7/31/2005,258,716,1.96,25.1
8/1/2005,295,701,2,25
8/2/2005,435,640,2.21,25
8/3/2005,419,635,2.19,25.2
8/4/2005,379,650,2.15,22.9
8/5/2005,381,653,2.15,21.5
8/6/2005,766,607,2.61,23.8
8/7/2005,697,657,2.52,24.8
8/8/2005,488,690,2.28,25.7
8/9/2005,498,713,2.29,25.6
8/10/2005,602,671,2.4,25.5
8/11/2005,750,580,2.58,25.2
8/12/2005,909,589,2.79,23.3
8/13/2005,756,616,2.59,22
8/14/2005,1100,645,2.93,21.3
8/15/2005,1650,656,3.6,20.8
8/16/2005,723,756,2.55,22.7
8/17/2005,902,831,2.78,23.4
8/18/2005,881,869,2.76,23.5
8/19/2005,551,851,2.35,24.4
8/20/2005,510,780,2.3,22.9
8/21/2005,604,782,2.41,22.2
8/22/2005,1190,789,3.12,23.5
8/23/2005,648,853,2.46,23.3
8/24/2005,401,919,2.17,23.8
8/25/2005,251,972,1.94,24.6
8/26/2005,146,900,1.71,23
8/27/2005,116,605,1.62,20.3
8/28/2005,155,844,1.73,22.4
8/29/2005,152,649,1.73,22.9
8/30/2005,181,842,1.8,22.7
8/31/2005,237,1060,1.92,21.2
9/1/2005,234,1200,1.92,20.1
9/2/2005,194,1230,1.83,21.1
9/3/2005,173,1140,1.78,21.7
9/4/2005,206,1070,1.85,22.7
9/5/2005,282,1070,2,23.4
9/6/2005,314,1030,2.05,22.7
9/7/2005,340,1020,2.09,23.6
9/8/2005,314,1050,2.05,23.6
9/9/2005,220,1170,1.89,23.2
9/10/2005,173,1100,1.78,21.9
9/11/2005,148,920,1.72,19.7
9/12/2005,122,746,1.64,19.3
9/13/2005,60,1340,1.42,18.2
9/14/2005,28,1090,1.31,17.3
9/15/2005,54,944,1.43,18.2
9/16/2005,71,935,1.5,18.9
9/17/2005,56,965,1.46,19.3
9/18/2005,52,950,1.45,18.9
9/19/2005,46,938,1.43,19.2
9/20/2005,46,950,1.43,20.1
9/21/2005,46,955,1.45,19.4
9/22/2005,154,949,1.75,18.3
9/23/2005,210,1200,1.94,19.2
9/24/2005,157,1310,1.82,18.9
9/25/2005,125,1370,1.73,18.6
9/26/2005,100,1370,1.67,18.3
9/27/2005,105,1270,1.69,18.1
9/28/2005,128,1160,1.76,17
9/29/2005,155,1160,1.84,16.1
9/30/2005,194,1160,1.94,17
10/1/2005,184,1240,1.91,17.9
10/2/2005,176,1220,1.86,17.9
10/3/2005,173,1230,1.83,17.9
10/4/2005,175,1240,1.85,18.1
10/5/2005,169,1270,1.81,15.2
10/6/2005,164,1320,1.77,12.2
10/7/2005,165,1350,1.79,12
10/8/2005,167,1340,1.79,14.2
10/9/2005,189,1280,1.92,14
10/10/2005,233,1200,2.08,8.92
10/11/2005,306,1080,2.24,8.94
10/12/2005,411,956,2.43,11.7
10/13/2005,236,939,2.09,13.7
10/14/2005,206,935,1.99,14.3
10/15/2005,185,925,1.92,14.1
10/16/2005,164,998,1.8,15.1
10/17/2005,204,1080,1.98,15.6
10/18/2005,164,1100,1.8,15.7
10/19/2005,181,1060,1.88,14
10/20/2005,191,1040,1.94,13.4
10/21/2005,172,1060,1.83,14.2
10/22/2005,243,985,2.11,14.2
10/23/2005,272,969,2.18,11.6
10/24/2005,288,985,2.21,9.85
10/25/2005,325,974,2.28,11.3
10/26/2005,350,965,2.32,11.4
10/27/2005,297,982,2.23,11.2
10/28/2005,294,1020,2.22,11.8
10/29/2005,284,990,2.2,13.1
10/30/2005,291,986,2.21,11.6
10/31/2005,278,984,2.2,10.7
11/1/2005,275,994,2.19,10.5
11/2/2005,298,978,2.23,10
11/3/2005,280,974,2.2,10.6
11/4/2005,220,1010,2.03,10.8
11/5/2005,192,1040,1.95,10.1
11/6/2005,193,1010,1.96,9.08
11/7/2005,214,876,2.02,9.71
11/8/2005,241,802,2.11,9.86
11/9/2005,238,780,2.09,9.63
11/10/2005,225,789,2.06,9.55
11/11/2005,225,802,2.06,11.4
11/12/2005,238,826,2.1,11.7
11/13/2005,242,1050,2.11,10.4
11/14/2005,258,1280,2.15,8.79
11/15/2005,551,1290,2.67,6.95
11/16/2005,485,1040,2.56,3.8
11/17/2005,368,898,2.35,4.4
11/18/2005,352,908,2.32,5.15
11/19/2005,351,920,2.32,5.62
11/20/2005,285,1030,2.21,4.78
11/21/2005,262,1110,2.16,5.9
11/22/2005,263,1200,2.16,6.28
11/23/2005,262,1270,2.16,6
11/24/2005,251,1250,2.14,5.8
11/25/2005,246,1260,2.12,5.06
11/26/2005,248,1270,2.12,4.98
11/27/2005,248,1290,2.13,4.52
11/28/2005,240,1320,2.1,2.42
11/29/2005,232,1310,2.08,1.94
11/30/2005,229,1300,2.07,2.71
12/1/2005,224,1300,2.05,2.12
12/2/2005,222,1300,2.05,3.54
12/3/2005,241,1300,2.1,3.91
12/4/2005,262,1290,2.16,2.85
12/5/2005,270,1290,2.18,0.665
12/6/2005,250,1310,2.16,0.038
12/7/2005,200,1370,2.04,0.19
12/8/2005,175,1450,1.99,0.344
12/9/2005,185,1400,2.07,0.758
12/10/2005,210,1300,2.38,0.681
12/11/2005,220,1250,2.5,0.642
12/12/2005,230,1240,2.6,0.648
12/13/2005,230,1240,2.65,1.12
12/14/2005,230,1230,2.64,1.24
12/15/2005,220,1300,2.52,0.21
12/16/2005,220,1330,2.53,0
12/17/2005,210,1340,2.61,0.002
12/18/2005,220,1310,3.79,0.033
12/19/2005,230,1290,4.55,0.252
12/20/2005,240,1220,3.96,0.371
12/21/2005,250,1190,3.62,0.379
12/22/2005,260,1190,3.39,0.821
12/23/2005,270,1230,3,3.35
12/24/2005,280,1290,2.73,3.67
12/25/2005,299,1290,2.69,3.74
12/26/2005,306,1280,2.7,5.01
12/27/2005,311,1280,2.72,5.74
12/28/2005,304,1270,2.7,4.71
12/29/2005,288,1270,2.67,5.11
12/30/2005,284,1280,2.67,3.49
12/31/2005,281,1280,2.66,3.57
1/1/2006,291,1260,2.68,5.43
1/2/2006,284,1240,2.67,3.92
1/3/2006,286,1250,2.68,5.37
1/4/2006,286,1240,2.46,3.76
1/5/2006,299,1210,2.26,3.22
1/6/2006,309,1190,2.28,3.4
1/7/2006,301,1180,2.27,4.47
1/8/2006,294,1210,2.25,4.68
1/9/2006,270,1210,2.2,3.98
1/10/2006,270,1210,2.2,1.96
1/11/2006,272,1220,2.21,3.65
1/12/2006,274,1250,2.21,3.87
1/13/2006,276,1250,2.21,2.28
1/14/2006,309,1240,2.27,3.33
1/15/2006,317,1240,2.27,4.48
1/16/2006,304,1240,2.24,3.71
1/17/2006,172,1330,1.94,2.81
1/18/2006,139,1430,1.82,5.1
1/19/2006,106,1500,1.72,5.09
1/20/2006,126,1430,1.77,3.9
1/21/2006,110,1460,1.71,2.19
1/22/2006,110,1420,1.82,1.22
1/23/2006,110,1470,1.69,1.55
1/24/2006,110,1430,1.78,2.64
1/25/2006,115,1480,1.69,4.41
1/26/2006,115,1510,1.68,6.14
1/27/2006,117,1520,1.67,5.78
1/28/2006,118,1520,1.67,5.45
1/29/2006,89,1570,1.57,5.89
1/30/2006,85,1590,1.55,5.47
1/31/2006,84,1610,1.53,6.77
2/1/2006,81,1590,1.51,6.17
2/2/2006,76,1590,1.48,6
2/3/2006,60,1630,1.42,6.04
2/4/2006,49,1670,1.38,6.44
2/5/2006,95,1480,1.6,5.17
2/6/2006,95,1450,1.6,4.42
2/7/2006,101,1440,1.63,4.56
2/8/2006,105,1420,1.65,5.05
2/9/2006,100,1410,1.65,5.31
2/10/2006,100,1400,1.64,3.36
2/11/2006,105,1410,1.7,1.85
2/12/2006,105,1420,1.69,3.17
2/13/2006,110,1410,1.75,4.88
2/14/2006,125,1420,1.74,5.85
2/15/2006,120,1420,1.72,5.49
2/16/2006,124,1410,1.75,3.35
2/17/2006,115,1440,1.81,1.96
2/18/2006,115,1510,1.71,1.18
2/19/2006,115,1530,1.84,1.43
2/20/2006,145,1350,2.09,0.838
2/21/2006,170,1260,2.01,2.12
2/22/2006,170,1270,1.97,2.52
2/23/2006,140,1360,1.81,4.1
2/24/2006,139,1370,1.8,5.52
2/25/2006,159,1280,1.89,5.88
2/26/2006,195,1150,2.07,5.79
2/27/2006,193,1120,2.1,8.67
2/28/2006,195,1120,2.11,9.31
3/1/2006,205,1130,2.13,10.4
3/2/2006,195,1140,2.1,8.74
3/3/2006,193,1140,2.09,9.25
3/4/2006,192,1150,2.08,9.55
3/5/2006,196,1160,2.06,9.47
3/6/2006,195,1170,2.07,9.11
3/7/2006,193,1130,2.08,10.5
3/8/2006,206,1110,2.13,9.26
3/9/2006,217,1100,2.16,7.78
3/10/2006,262,1070,2.26,7.26
3/11/2006,231,1100,2.19,6.39
3/12/2006,215,1090,2.16,6.84
3/13/2006,217,1050,2.16,6.68
3/14/2006,195,1080,2.06,7.05
3/15/2006,188,1150,2.03,8.52
3/16/2006,212,1040,2.11,7.44
3/17/2006,187,1030,2.01,8.08
3/18/2006,171,1020,1.94,9.22
3/19/2006,152,1030,1.87,9.36
3/20/2006,193,943,2.05,5.13
3/21/2006,267,897,2.27,4.68
3/22/2006,289,924,2.32,4.36
3/23/2006,195,1010,2.07,6.23
3/24/2006,148,1050,1.84,8.58
3/25/2006,149,1110,1.85,8.78
3/26/2006,235,1080,2.2,10.7
3/27/2006,173,1130,1.97,9.7
3/28/2006,155,1150,1.87,10.7
3/29/2006,153,1150,1.87,12.6
3/30/2006,157,1130,1.89,12.3
3/31/2006,146,1140,1.84,12
4/1/2006,133,1150,1.78,11.8
4/2/2006,152,1150,1.86,12.6
4/3/2006,194,1120,2.09,11.1
4/4/2006,220,1070,2.17,12.1
4/5/2006,211,1070,2.14,15.4
4/6/2006,182,1130,1.99,12.2
4/7/2006,183,1130,1.99,8.96
4/8/2006,178,1210,1.96,10.8
4/9/2006,180,1210,1.99,13.9
4/10/2006,179,1180,1.98,12.6
4/11/2006,163,1220,1.91,13.3
4/12/2006,159,1250,1.89,15
4/13/2006,148,1290,1.84,16
4/14/2006,134,1360,1.78,15.3
4/15/2006,120,1400,1.72,14.4
4/16/2006,108,1510,1.66,15
4/17/2006,126,1450,1.74,16.1
4/18/2006,150,1300,1.86,13.8
4/19/2006,131,1280,1.84,13
4/20/2006,102,1360,1.76,14.2
4/21/2006,87,1460,1.72,15.4
4/22/2006,96,1420,1.74,14.1
4/23/2006,90,1260,1.71,16.4
4/24/2006,137,914,1.84,14.5
4/25/2006,160,890,1.9,12.4
4/26/2006,105,972,1.65,14.6
4/27/2006,79,1040,1.53,16.4
4/28/2006,93,1010,1.6,12.2
4/29/2006,142,947,1.82,11.4
4/30/2006,153,925,1.86,15.3
5/1/2006,178,883,1.98,18.6
5/2/2006,180,860,1.98,18.6
5/3/2006,153,900,1.86,16.9
5/4/2006,172,968,1.95,13.2
5/5/2006,182,991,1.98,10.8
5/6/2006,175,1010,1.95,14.6
5/7/2006,181,957,1.99,17.9
5/8/2006,184,908,2,18.1
5/9/2006,170,936,1.94,17.5
5/10/2006,189,917,2.03,15.7
5/11/2006,192,928,2.03,16.8
5/12/2006,195,913,2.05,18.2
5/13/2006,184,901,2,19.6
5/14/2006,189,867,2.01,19.8
5/15/2006,191,839,2.04,19.1
5/16/2006,200,793,2.09,20
5/17/2006,193,820,2.09,20.7
5/18/2006,267,787,2.27,22.2
5/19/2006,501,721,2.69,21.5
5/20/2006,1100,634,3.56,20.1
5/21/2006,1620,597,4.16,18.8
5/22/2006,1690,579,4.25,18.1
5/23/2006,1670,593,4.22,17.6
5/24/2006,1610,609,4.15,18.8
5/25/2006,1650,603,4.2,19.1
5/26/2006,1690,589,4.27,19.6
5/27/2006,1660,590,4.24,18.8
5/28/2006,1470,593,4.02,18.4
5/29/2006,1590,584,4.14,18.4
5/30/2006,1540,268,4.09,17.5
5/31/2006,1400,395,3.93,18.8
6/1/2006,1140,630,3.62,20
6/2/2006,1040,620,3.5,21
6/3/2006,1090,596,3.56,22
6/4/2006,1130,562,3.61,22.4
6/5/2006,1310,537,3.83,22.3
6/6/2006,1650,496,4.22,22.4
6/7/2006,1690,494,4.26,22.1
6/8/2006,1670,500,4.22,21.4
6/9/2006,1650,499,4.2,21.5
6/10/2006,1610,500,4.15,21.7
6/11/2006,1800,489,4.4,21.4
6/12/2006,1790,474,4.4,21.9
6/13/2006,1700,478,4.3,22.8
6/14/2006,1390,493,3.94,22.8
6/15/2006,1330,477,3.85,21.5
6/16/2006,1240,479,3.72,19.7
6/17/2006,1110,492,3.53,20.1
6/18/2006,996,521,3.36,22.8
6/19/2006,876,533,3.16,24.2
6/20/2006,760,524,2.96,23.9
6/21/2006,738,514,2.92,22.7
6/22/2006,665,520,2.78,21.6
6/23/2006,497,582,2.46,22.5
6/24/2006,497,593,2.46,22.9
6/25/2006,600,557,2.67,21.6
6/26/2006,696,527,2.85,21.9
6/27/2006,853,535,3.11,22.6
6/28/2006,805,524,3.04,22.8
6/29/2006,701,507,2.85,23.6
6/30/2006,549,542,2.57,25.1
7/1/2006,524,547,2.51,25.5
7/2/2006,559,524,2.59,24.9
7/3/2006,405,562,2.27,24.5
7/4/2006,564,595,2.59,24.1
7/5/2006,632,565,2.64,24.5
7/6/2006,1300,674,3.75,23.3
7/7/2006,1820,558,4.31,24.5
7/8/2006,1910,494,4.48,23.8
7/9/2006,905,542,3.17,23.8
7/10/2006,2630,701,5.12,22.8
7/11/2006,3610,697,5.96,22.7
7/12/2006,2270,680,4.64,24
7/13/2006,566,813,2.59,25.5
7/14/2006,638,767,2.74,25.9
7/15/2006,531,763,2.53,25.6
7/16/2006,541,763,2.55,25.8
7/17/2006,382,757,2.22,26.1
7/18/2006,359,722,2.17,25.8
7/19/2006,478,800,2.41,26.2
7/20/2006,319,723,2.08,26.9
7/21/2006,233,594,1.88,24.8
7/22/2006,354,905,2.15,25.2
7/23/2006,327,765,2.1,26.2
7/24/2006,237,749,1.9,26.3
7/25/2006,279,840,1.99,26.4
7/26/2006,284,867,2,26.6
7/27/2006,282,871,1.99,25.3
7/28/2006,275,814,1.98,24.8
7/29/2006,287,784,2.01,25.2
7/30/2006,279,764,1.99,26.6
7/31/2006,270,755,1.97,26.6
8/1/2006,282,732,1.99,24.4
8/2/2006,174,542,1.74,25
8/3/2006,232,756,1.89,25
8/4/2006,179,783,1.77,24.2
8/5/2006,390,814,2.23,24.6
8/6/2006,240,768,1.91,25.5
8/7/2006,173,877,1.75,26
8/8/2006,168,942,1.73,26.4
8/9/2006,232,786,1.89,25.5
8/10/2006,336,745,2.12,24.5
8/11/2006,341,743,2.13,24.7
8/12/2006,223,749,1.87,24.8
8/13/2006,147,772,1.67,24
8/14/2006,395,746,2.24,22.7
8/15/2006,434,769,2.33,23.5
8/16/2006,203,777,1.83,25.1
8/17/2006,234,777,1.9,26
8/18/2006,239,755,1.9,24.8
8/19/2006,2550,626,5,21
8/20/2006,1240,1020,3.59,21.5
8/21/2006,902,862,3.19,22.6
8/22/2006,879,696,3.16,23.3
8/23/2006,445,802,2.35,24.6
8/24/2006,274,881,1.98,24.1
8/25/2006,176,907,1.76,22.3
8/26/2006,182,911,1.77,21.3
8/27/2006,2710,655,5.05,17
8/28/2006,1680,690,4.25,19.4
8/29/2006,1200,663,3.66,21.4
8/30/2006,952,683,3.27,22.7
8/31/2006,576,813,2.62,23.6
9/1/2006,514,832,2.49,22.5
9/2/2006,1260,707,3.74,18
9/3/2006,661,941,2.81,18.3
9/4/2006,408,953,2.34,19.9
9/5/2006,358,967,2.25,20.6
9/6/2006,323,976,2.18,21.1
9/7/2006,239,1020,1.98,20.8
9/8/2006,212,1050,1.92,19.1
9/9/2006,205,1070,1.9,20.2
9/10/2006,268,1040,2.05,20.5
9/11/2006,574,919,2.64,19.4
9/12/2006,532,935,2.58,20
9/13/2006,697,934,2.87,20.2
9/14/2006,524,883,2.57,19.9
9/15/2006,344,998,2.22,19.7
9/16/2006,248,1050,2,18.3
9/17/2006,176,1040,1.83,16.4
9/18/2006,136,1080,1.72,16.4
9/19/2006,121,1090,1.68,16.7
9/20/2006,123,1100,1.68,17.3
9/21/2006,104,1100,1.63,15.9
9/22/2006,198,1080,1.87,13.2
9/23/2006,325,938,2.18,13.3
9/24/2006,413,853,2.34,14.3
9/25/2006,452,786,2.43,15.9
9/26/2006,492,825,2.51,16.8
9/27/2006,274,970,2.07,16.8
9/28/2006,228,1020,1.95,16.6
9/29/2006,188,1030,1.86,17.1
9/30/2006,168,1040,1.81,17.7
10/1/2006,191,1020,1.87,17.6
10/2/2006,204,1010,1.9,17.9
10/3/2006,261,955,2.04,17
10/4/2006,233,964,1.97,16.2
10/5/2006,209,996,1.91,16.9
10/6/2006,201,1010,1.89,18
10/7/2006,190,980,1.87,17.4
10/8/2006,233,940,1.97,14.4
10/9/2006,348,913,2.23,11.1
10/10/2006,478,917,2.48,10.8
10/11/2006,554,885,2.63,12.1
10/12/2006,571,863,2.66,13
10/13/2006,610,822,2.73,13
10/14/2006,712,779,2.89,13.6
10/15/2006,656,785,2.81,14.8
10/16/2006,611,835,2.73,15.1
10/17/2006,613,854,2.74,14.1
10/18/2006,602,842,2.72,11.1
10/19/2006,575,859,2.66,9.46
10/20/2006,615,853,2.74,10.4
10/21/2006,635,846,2.77,10.9
10/22/2006,637,846,2.77,10.5
10/23/2006,664,842,2.82,10.4
10/24/2006,685,827,2.85,11.1
10/25/2006,686,824,2.85,11.2
10/26/2006,766,801,2.99,8.51
10/27/2006,1020,864,3.4,5.88
10/28/2006,961,938,3.31,8.72
10/29/2006,636,955,2.77,10.3
10/30/2006,410,962,2.35,10.9
10/31/2006,493,941,2.51,8.06
11/1/2006,596,924,2.71,6.2
11/2/2006,591,945,2.7,6.32
11/3/2006,592,949,2.7,7.99
11/4/2006,592,951,2.7,9.75
11/5/2006,585,967,2.68,11.1
11/6/2006,583,963,2.68,10.6
11/7/2006,560,975,2.64,10.2
11/8/2006,528,982,2.58,11
11/9/2006,506,988,2.54,10.6
11/10/2006,505,992,2.54,9.1
11/11/2006,556,963,2.63,6.93
11/12/2006,583,931,2.68,6.98
11/13/2006,588,931,2.7,6
11/14/2006,627,948,2.77,6.25
11/15/2006,826,942,3.1,5.18
11/16/2006,664,982,2.84,5.42
11/17/2006,507,1120,2.56,6.56
11/18/2006,466,1190,2.49,6.79
11/19/2006,437,1210,2.44,6.78
11/20/2006,420,1220,2.4,6.56
11/21/2006,400,1240,2.35,6.73
11/22/2006,393,1260,2.32,7.03
11/23/2006,387,1250,2.32,7.29
11/24/2006,369,1250,2.3,7.58
11/25/2006,340,1250,2.26,7.25
11/26/2006,319,1260,2.22,6.45
11/27/2006,299,1270,2.19,5.34
11/28/2006,310,1280,2.22,5.39
11/29/2006,322,1260,2.25,3.02
11/30/2006,297,1260,2.23,0.5
12/1/2006,288,1250,2.36,0.775
12/2/2006,309,1230,2.45,2.14
12/3/2006,310,1240,2.44,1.36
12/4/2006,303,1250,2.44,0.817
12/5/2006,312,1240,2.45,2.73
12/6/2006,308,1260,2.45,4.28
12/7/2006,369,1270,2.41,3.93
12/8/2006,331,1260,2.35,3.45
12/9/2006,328,1260,2.35,3.91
12/10/2006,341,1270,2.38,4.13
12/11/2006,352,1270,2.41,4.11
12/12/2006,338,1280,2.39,3.82
12/13/2006,315,1290,2.36,4.17
12/14/2006,302,1300,2.34,5.48
12/15/2006,317,1300,2.33,5.77
12/16/2006,309,1300,2.28,5.2
12/17/2006,308,1290,2.27,3.43
12/18/2006,300,1300,2.25,2.02
12/19/2006,298,1290,2.25,2.83
12/20/2006,317,1250,2.27,0.833
12/21/2006,314,1250,2.35,0.2
12/22/2006,322,1250,2.4,-0.13
12/23/2006,311,1250,2.42,-0.06
12/24/2006,312,1240,2.42,0.09
12/25/2006,313,1250,2.45,0.175
12/26/2006,315,1250,2.45,0.665
12/27/2006,316,1260,2.41,2.9
12/28/2006,324,1280,2.44,3.75
12/29/2006,341,1250,2.51,0.596
12/30/2006,327,1230,2.57,-0.03
12/31/2006,317,1240,2.64,0
1/1/2007,304,1270,2.5,-0.13
1/2/2007,322,1290,2.47,-0.15
1/3/2007,324,1290,2.49,0.083
1/4/2007,325,1250,2.58,1.89
1/5/2007,335,1270,2.51,2.93
1/6/2007,326,1290,2.49,-0.06
1/7/2007,315,1310,2.5,-0.16
1/8/2007,323,1290,2.54,0.04
1/9/2007,322,1280,2.75,0.129
1/10/2007,324,509,4.95,0.121
1/11/2007,326,1150,2.89,1.94
1/12/2007,340,1170,2.85,-0.02
1/13/2007,340,88.3,5.18,-0.2
1/14/2007,340,562,4.8,-0.15
1/15/2007,340,1380,4.22,-0.11
1/16/2007,332,1380,3.94,-0.08
1/17/2007,341,1340,3.8,-0.04
1/18/2007,330,1330,3.81,0.006
1/19/2007,335,1330,3.79,0.004
1/20/2007,335,1220,3.73,0.085
1/21/2007,335,1190,3.75,0.085
1/22/2007,335,1250,3.6,0.008
1/23/2007,314,1260,3.48,0.017
1/24/2007,312,1250,3.49,0.085
