agency,site,date,q.timswico,check
USGS,7121500,2/13/2007,13,A
USGS,7121500,2/14/2007,13,A
USGS,7121500,2/15/2007,13,A
USGS,7121500,2/16/2007,13,A
USGS,7121500,2/17/2007,14,A
USGS,7121500,2/18/2007,14,A
USGS,7121500,2/19/2007,15,A
USGS,7121500,2/20/2007,31,A
USGS,7121500,2/21/2007,40,A
USGS,7121500,2/22/2007,51,A
USGS,7121500,2/23/2007,38,A
USGS,7121500,2/24/2007,38,A
USGS,7121500,2/25/2007,23,A
USGS,7121500,2/26/2007,20,A
USGS,7121500,2/27/2007,19,A
USGS,7121500,2/28/2007,18,A
USGS,7121500,3/1/2007,17,A
USGS,7121500,3/2/2007,16,A
USGS,7121500,3/3/2007,14,A
USGS,7121500,3/4/2007,14,A
USGS,7121500,3/5/2007,14,A
USGS,7121500,3/6/2007,14,A
USGS,7121500,3/7/2007,13,A
USGS,7121500,3/8/2007,13,A
USGS,7121500,3/9/2007,13,A
USGS,7121500,3/10/2007,13,A
USGS,7121500,3/11/2007,13,A
USGS,7121500,3/12/2007,12,A
USGS,7121500,3/13/2007,12,A
USGS,7121500,3/14/2007,12,A
USGS,7121500,3/15/2007,11,A
USGS,7121500,3/16/2007,37,A
USGS,7121500,3/17/2007,150,A
USGS,7121500,3/18/2007,139,A
USGS,7121500,3/19/2007,90,A
USGS,7121500,3/20/2007,123,A
USGS,7121500,3/21/2007,114,A
USGS,7121500,3/22/2007,107,A
USGS,7121500,3/23/2007,93,A
USGS,7121500,3/24/2007,109,A
USGS,7121500,3/25/2007,88,A
USGS,7121500,3/26/2007,63,A
USGS,7121500,3/27/2007,60,A
USGS,7121500,3/28/2007,63,A
USGS,7121500,3/29/2007,66,A
USGS,7121500,3/30/2007,67,A
USGS,7121500,3/31/2007,70,A
USGS,7121500,4/1/2007,63,A
USGS,7121500,4/2/2007,72,A
USGS,7121500,4/3/2007,74,A
USGS,7121500,4/4/2007,75,A
USGS,7121500,4/5/2007,78,A
USGS,7121500,4/6/2007,75,A
USGS,7121500,4/7/2007,89,A
USGS,7121500,4/8/2007,106,A
USGS,7121500,4/9/2007,114,A
USGS,7121500,4/10/2007,98,A
USGS,7121500,4/11/2007,84,A
USGS,7121500,4/12/2007,85,A
USGS,7121500,4/13/2007,116,A
USGS,7121500,4/14/2007,138,A
USGS,7121500,4/15/2007,127,A
USGS,7121500,4/16/2007,100,A
USGS,7121500,4/17/2007,79,A
USGS,7121500,4/18/2007,103,A
USGS,7121500,4/19/2007,123,A
USGS,7121500,4/20/2007,118,A
USGS,7121500,4/21/2007,127,A
USGS,7121500,4/22/2007,133,A
USGS,7121500,4/23/2007,114,A
USGS,7121500,4/24/2007,108,A
USGS,7121500,4/25/2007,121,A
USGS,7121500,4/26/2007,126,A
USGS,7121500,4/27/2007,134,A
USGS,7121500,4/28/2007,119,A
USGS,7121500,4/29/2007,117,A
USGS,7121500,4/30/2007,118,A
USGS,7121500,5/1/2007,107,A
USGS,7121500,5/2/2007,103,A
USGS,7121500,5/3/2007,93,A
USGS,7121500,5/4/2007,90,A
USGS,7121500,5/5/2007,83,A
USGS,7121500,5/6/2007,81,A
USGS,7121500,5/7/2007,80,A
USGS,7121500,5/8/2007,84,A
USGS,7121500,5/9/2007,94,A
USGS,7121500,5/10/2007,98,A
USGS,7121500,5/11/2007,90,A
USGS,7121500,5/12/2007,86,A
USGS,7121500,5/13/2007,88,A
USGS,7121500,5/14/2007,81,A
USGS,7121500,5/15/2007,94,A
USGS,7121500,5/16/2007,88,A
USGS,7121500,5/17/2007,88,A
USGS,7121500,5/18/2007,92,A
USGS,7121500,5/19/2007,109,A
USGS,7121500,5/20/2007,125,A
USGS,7121500,5/21/2007,126,A
USGS,7121500,5/22/2007,124,A
USGS,7121500,5/23/2007,131,A
USGS,7121500,5/24/2007,164,A
USGS,7121500,5/25/2007,176,A
USGS,7121500,5/26/2007,166,A
USGS,7121500,5/27/2007,143,A
USGS,7121500,5/28/2007,138,A
USGS,7121500,5/29/2007,123,A
USGS,7121500,5/30/2007,118,A
USGS,7121500,5/31/2007,117,A
USGS,7121500,6/1/2007,111,A
USGS,7121500,6/2/2007,100,A
USGS,7121500,6/3/2007,96,A
USGS,7121500,6/4/2007,95,A
USGS,7121500,6/5/2007,96,A
USGS,7121500,6/6/2007,95,A
USGS,7121500,6/7/2007,89,A
USGS,7121500,6/8/2007,105,A
USGS,7121500,6/9/2007,104,A
USGS,7121500,6/10/2007,95,A
USGS,7121500,6/11/2007,97,A
USGS,7121500,6/12/2007,99,A
USGS,7121500,6/13/2007,125,A
USGS,7121500,6/14/2007,136,A
USGS,7121500,6/15/2007,127,A
USGS,7121500,6/16/2007,129,A
USGS,7121500,6/17/2007,141,A
USGS,7121500,6/18/2007,154,A
USGS,7121500,6/19/2007,142,A
USGS,7121500,6/20/2007,111,A
USGS,7121500,6/21/2007,104,A
USGS,7121500,6/22/2007,102,A
USGS,7121500,6/23/2007,88,A
USGS,7121500,6/24/2007,87,A
USGS,7121500,6/25/2007,80,A
USGS,7121500,6/26/2007,111,A
USGS,7121500,6/27/2007,207,A
USGS,7121500,6/28/2007,130,A
USGS,7121500,6/29/2007,99,A
USGS,7121500,6/30/2007,109,A
USGS,7121500,7/1/2007,106,A
USGS,7121500,7/2/2007,114,A
USGS,7121500,7/3/2007,99,A
USGS,7121500,7/4/2007,94,A
USGS,7121500,7/5/2007,97,A
USGS,7121500,7/6/2007,87,A
USGS,7121500,7/7/2007,82,A
USGS,7121500,7/8/2007,86,A
USGS,7121500,7/9/2007,85,A
USGS,7121500,7/10/2007,86,A
USGS,7121500,7/11/2007,73,A
USGS,7121500,7/12/2007,77,A
USGS,7121500,7/13/2007,91,A
USGS,7121500,7/14/2007,95,A
USGS,7121500,7/15/2007,92,A
USGS,7121500,7/16/2007,86,A
USGS,7121500,7/17/2007,80,A
USGS,7121500,7/18/2007,78,A
USGS,7121500,7/19/2007,78,A
USGS,7121500,7/20/2007,79,A
USGS,7121500,7/21/2007,79,A
USGS,7121500,7/22/2007,86,A
USGS,7121500,7/23/2007,92,A
USGS,7121500,7/24/2007,85,A
USGS,7121500,7/25/2007,82,A
USGS,7121500,7/26/2007,77,A
USGS,7121500,7/27/2007,76,A
USGS,7121500,7/28/2007,77,A
USGS,7121500,7/29/2007,79,A
USGS,7121500,7/30/2007,73,A
USGS,7121500,7/31/2007,82,A
USGS,7121500,8/1/2007,82,A
USGS,7121500,8/2/2007,81,A
USGS,7121500,8/3/2007,88,A
USGS,7121500,8/4/2007,90,A
USGS,7121500,8/5/2007,90,A
USGS,7121500,8/6/2007,91,A
USGS,7121500,8/7/2007,94,A
USGS,7121500,8/8/2007,123,A
USGS,7121500,8/9/2007,94,A
USGS,7121500,8/10/2007,95,A
USGS,7121500,8/11/2007,91,A
USGS,7121500,8/12/2007,90,A
USGS,7121500,8/13/2007,88,A
USGS,7121500,8/14/2007,91,A
USGS,7121500,8/15/2007,98,A
USGS,7121500,8/16/2007,105,A
USGS,7121500,8/17/2007,97,A
USGS,7121500,8/18/2007,95,A
USGS,7121500,8/19/2007,111,A
USGS,7121500,8/20/2007,97,A
USGS,7121500,8/21/2007,84,A
USGS,7121500,8/22/2007,83,A
USGS,7121500,8/23/2007,90,A
USGS,7121500,8/24/2007,92,A
USGS,7121500,8/25/2007,93,A
USGS,7121500,8/26/2007,90,A
USGS,7121500,8/27/2007,87,A
USGS,7121500,8/28/2007,91,A
USGS,7121500,8/29/2007,94,A
USGS,7121500,8/30/2007,85,A
USGS,7121500,8/31/2007,84,A
USGS,7121500,9/1/2007,75,A
USGS,7121500,9/2/2007,76,A
USGS,7121500,9/3/2007,78,A
USGS,7121500,9/4/2007,79,A
USGS,7121500,9/5/2007,77,A
USGS,7121500,9/6/2007,71,A
USGS,7121500,9/7/2007,72,A
USGS,7121500,9/8/2007,74,A
USGS,7121500,9/9/2007,76,A
USGS,7121500,9/10/2007,74,A
USGS,7121500,9/11/2007,73,A
USGS,7121500,9/12/2007,73,A
USGS,7121500,9/13/2007,77,A
USGS,7121500,9/14/2007,78,A
USGS,7121500,9/15/2007,80,A
USGS,7121500,9/16/2007,75,A
USGS,7121500,9/17/2007,74,A
USGS,7121500,9/18/2007,66,A
USGS,7121500,9/19/2007,72,A
USGS,7121500,9/20/2007,73,A
USGS,7121500,9/21/2007,73,A
USGS,7121500,9/22/2007,78,A
USGS,7121500,9/23/2007,86,A
USGS,7121500,9/24/2007,85,A
USGS,7121500,9/25/2007,75,A
USGS,7121500,9/26/2007,74,A
USGS,7121500,9/27/2007,72,A
USGS,7121500,9/28/2007,72,A
USGS,7121500,9/29/2007,76,A
USGS,7121500,9/30/2007,75,A
USGS,7121500,10/1/2007,70,A
USGS,7121500,10/2/2007,69,A
USGS,7121500,10/3/2007,70,A
USGS,7121500,10/4/2007,73,A
USGS,7121500,10/5/2007,73,A
USGS,7121500,10/6/2007,67,A
USGS,7121500,10/7/2007,64,A
USGS,7121500,10/8/2007,66,A
USGS,7121500,10/9/2007,71,A
USGS,7121500,10/10/2007,70,A
USGS,7121500,10/11/2007,67,A
USGS,7121500,10/12/2007,66,A
USGS,7121500,10/13/2007,69,A
USGS,7121500,10/14/2007,77,A
USGS,7121500,10/15/2007,75,A
USGS,7121500,10/16/2007,74,A
USGS,7121500,10/17/2007,76,A
USGS,7121500,10/18/2007,77,A
USGS,7121500,10/19/2007,81,A
USGS,7121500,10/20/2007,82,A
USGS,7121500,10/21/2007,96,A
USGS,7121500,10/22/2007,102,A
USGS,7121500,10/23/2007,101,A
USGS,7121500,10/24/2007,97,A
USGS,7121500,10/25/2007,85,A
USGS,7121500,10/26/2007,80,A
USGS,7121500,10/27/2007,81,A
USGS,7121500,10/28/2007,81,A
USGS,7121500,10/29/2007,79,A
USGS,7121500,10/30/2007,77,A
USGS,7121500,10/31/2007,75,A
USGS,7121500,11/1/2007,70,A
USGS,7121500,11/2/2007,76,A
USGS,7121500,11/3/2007,81,A
USGS,7121500,11/4/2007,80,A
USGS,7121500,11/5/2007,89,A
USGS,7121500,11/6/2007,95,A
USGS,7121500,11/7/2007,95,A
USGS,7121500,11/8/2007,90,A
USGS,7121500,11/9/2007,87,A
USGS,7121500,11/10/2007,89,A
USGS,7121500,11/11/2007,80,A
USGS,7121500,11/12/2007,76,A
USGS,7121500,11/13/2007,79,A
USGS,7121500,11/14/2007,77,A
USGS,7121500,11/15/2007,78,A
USGS,7121500,11/16/2007,34,A
USGS,7121500,11/17/2007,24,A
USGS,7121500,11/18/2007,26,A
USGS,7121500,11/19/2007,26,A
USGS,7121500,11/20/2007,24,A
USGS,7121500,11/21/2007,23,A
USGS,7121500,11/22/2007,22,A
USGS,7121500,11/23/2007,22,A
USGS,7121500,11/24/2007,22,A
USGS,7121500,11/25/2007,22,A
USGS,7121500,11/26/2007,21,A
USGS,7121500,11/27/2007,21,A
USGS,7121500,11/28/2007,21,A
USGS,7121500,11/29/2007,21,A
USGS,7121500,11/30/2007,22,A
USGS,7121500,12/1/2007,25,A
USGS,7121500,12/2/2007,41,A
USGS,7121500,12/3/2007,30,A
USGS,7121500,12/4/2007,22,A
USGS,7121500,12/5/2007,22,A
USGS,7121500,12/6/2007,22,A
USGS,7121500,12/7/2007,21,A
USGS,7121500,12/8/2007,21,A
USGS,7121500,12/9/2007,22,A
USGS,7121500,12/10/2007,21,A
USGS,7121500,12/11/2007,22,A
USGS,7121500,12/12/2007,20,A
USGS,7121500,12/13/2007,20,A
USGS,7121500,12/14/2007,21,A
USGS,7121500,12/15/2007,19,A
USGS,7121500,12/16/2007,19,A
USGS,7121500,12/17/2007,19,A
USGS,7121500,12/18/2007,19,A
USGS,7121500,12/19/2007,19,A
USGS,7121500,12/20/2007,19,A
USGS,7121500,12/21/2007,19,A
USGS,7121500,12/22/2007,18,A
USGS,7121500,12/23/2007,18,A
USGS,7121500,12/24/2007,18,A
USGS,7121500,12/25/2007,19,A
USGS,7121500,12/26/2007,18,A
USGS,7121500,12/27/2007,17,A
USGS,7121500,12/28/2007,17,A
USGS,7121500,12/29/2007,17,A
USGS,7121500,12/30/2007,17,A
USGS,7121500,12/31/2007,17,A
USGS,7121500,1/1/2008,16,A
USGS,7121500,1/2/2008,16,A
USGS,7121500,1/3/2008,16,A
USGS,7121500,1/4/2008,17,A
USGS,7121500,1/5/2008,19,A
USGS,7121500,1/6/2008,19,A
USGS,7121500,1/7/2008,17,A
USGS,7121500,1/8/2008,17,A
USGS,7121500,1/9/2008,18,A
USGS,7121500,1/10/2008,18,A
USGS,7121500,1/11/2008,18,A
USGS,7121500,1/12/2008,17,A
USGS,7121500,1/13/2008,17,A
USGS,7121500,1/14/2008,17,A
USGS,7121500,1/15/2008,17,A
USGS,7121500,1/16/2008,17,A
USGS,7121500,1/17/2008,17,A
USGS,7121500,1/18/2008,17,A
USGS,7121500,1/19/2008,17,A
USGS,7121500,1/20/2008,18,A
USGS,7121500,1/21/2008,18,A
USGS,7121500,1/22/2008,26,A
USGS,7121500,1/23/2008,27,A
USGS,7121500,1/24/2008,27,A
USGS,7121500,1/25/2008,29,A
USGS,7121500,1/26/2008,31,A
USGS,7121500,1/27/2008,31,A
USGS,7121500,1/28/2008,32,A
USGS,7121500,1/29/2008,29,A
USGS,7121500,1/30/2008,27,A
USGS,7121500,1/31/2008,32,A
USGS,7121500,2/1/2008,29,A
USGS,7121500,2/2/2008,30,A
USGS,7121500,2/3/2008,34,A
USGS,7121500,2/4/2008,36,A
USGS,7121500,2/5/2008,29,A
USGS,7121500,2/6/2008,24,A
USGS,7121500,2/7/2008,22,A
USGS,7121500,2/8/2008,21,A
USGS,7121500,2/9/2008,22,A
USGS,7121500,2/10/2008,22,A
USGS,7121500,2/11/2008,21,A
USGS,7121500,2/12/2008,29,A
USGS,7121500,2/13/2008,32,A
USGS,7121500,2/14/2008,29,A
USGS,7121500,2/15/2008,27,A
USGS,7121500,2/16/2008,27,A
USGS,7121500,2/17/2008,27,A
USGS,7121500,2/18/2008,22,A
USGS,7121500,2/19/2008,21,A
USGS,7121500,2/20/2008,20,A
USGS,7121500,2/21/2008,20,A
USGS,7121500,2/22/2008,20,A
USGS,7121500,2/23/2008,20,A
USGS,7121500,2/24/2008,19,A
USGS,7121500,2/25/2008,19,A
USGS,7121500,2/26/2008,19,A
USGS,7121500,2/27/2008,18,A
USGS,7121500,2/28/2008,18,A
USGS,7121500,2/29/2008,17,A
USGS,7121500,3/1/2008,17,A
USGS,7121500,3/2/2008,17,A
USGS,7121500,3/3/2008,17,A
USGS,7121500,3/4/2008,17,A
USGS,7121500,3/5/2008,17,A
USGS,7121500,3/6/2008,17,A
USGS,7121500,3/7/2008,17,A
USGS,7121500,3/8/2008,17,A
USGS,7121500,3/9/2008,17,A
USGS,7121500,3/10/2008,17,A
USGS,7121500,3/11/2008,22,A
USGS,7121500,3/12/2008,31,A
USGS,7121500,3/13/2008,25,A
USGS,7121500,3/14/2008,32,A
USGS,7121500,3/15/2008,53,A
USGS,7121500,3/16/2008,144,A
USGS,7121500,3/17/2008,123,A
USGS,7121500,3/18/2008,98,A
USGS,7121500,3/19/2008,52,A
USGS,7121500,3/20/2008,55,A
USGS,7121500,3/21/2008,55,A
USGS,7121500,3/22/2008,55,A
USGS,7121500,3/23/2008,55,A
USGS,7121500,3/24/2008,48,A
USGS,7121500,3/25/2008,42,A
USGS,7121500,3/26/2008,44,A
USGS,7121500,3/27/2008,53,A
USGS,7121500,3/28/2008,55,A
USGS,7121500,3/29/2008,56,A
USGS,7121500,3/30/2008,48,A
USGS,7121500,3/31/2008,52,A
USGS,7121500,4/1/2008,66,A
USGS,7121500,4/2/2008,61,A
USGS,7121500,4/3/2008,61,A
USGS,7121500,4/4/2008,64,A
USGS,7121500,4/5/2008,59,A
USGS,7121500,4/6/2008,56,A
USGS,7121500,4/7/2008,56,A
USGS,7121500,4/8/2008,66,A
USGS,7121500,4/9/2008,64,A
USGS,7121500,4/10/2008,72,A
USGS,7121500,4/11/2008,103,A
USGS,7121500,4/12/2008,89,A
USGS,7121500,4/13/2008,93,A
USGS,7121500,4/14/2008,80,A
USGS,7121500,4/15/2008,59,A
USGS,7121500,4/16/2008,63,A
USGS,7121500,4/17/2008,122,A
USGS,7121500,4/18/2008,99,A
USGS,7121500,4/19/2008,68,A
USGS,7121500,4/20/2008,78,A
USGS,7121500,4/21/2008,75,A
USGS,7121500,4/22/2008,72,A
USGS,7121500,4/23/2008,61,A
USGS,7121500,4/24/2008,64,A
USGS,7121500,4/25/2008,70,A
USGS,7121500,4/26/2008,71,A
USGS,7121500,4/27/2008,78,A
USGS,7121500,4/28/2008,76,A
USGS,7121500,4/29/2008,76,A
USGS,7121500,4/30/2008,80,A
USGS,7121500,5/1/2008,83,A
USGS,7121500,5/2/2008,87,A
USGS,7121500,5/3/2008,85,A
USGS,7121500,5/4/2008,76,A
USGS,7121500,5/5/2008,69,A
USGS,7121500,5/6/2008,65,A
USGS,7121500,5/7/2008,69,A
USGS,7121500,5/8/2008,70,A
USGS,7121500,5/9/2008,83,A
USGS,7121500,5/10/2008,85,A
USGS,7121500,5/11/2008,81,A
USGS,7121500,5/12/2008,74,A
USGS,7121500,5/13/2008,77,A
USGS,7121500,5/14/2008,75,A
USGS,7121500,5/15/2008,76,A
USGS,7121500,5/16/2008,80,A
USGS,7121500,5/17/2008,67,A
USGS,7121500,5/18/2008,63,A
USGS,7121500,5/19/2008,66,A
USGS,7121500,5/20/2008,64,A
USGS,7121500,5/21/2008,75,A
USGS,7121500,5/22/2008,82,A
USGS,7121500,5/23/2008,77,A
USGS,7121500,5/24/2008,75,A
USGS,7121500,5/25/2008,72,A
USGS,7121500,5/26/2008,70,A
USGS,7121500,5/27/2008,68,A
USGS,7121500,5/28/2008,77,A
USGS,7121500,5/29/2008,76,A
USGS,7121500,5/30/2008,60,A
USGS,7121500,5/31/2008,54,A
USGS,7121500,6/1/2008,59,A
USGS,7121500,6/2/2008,62,A
USGS,7121500,6/3/2008,82,A
USGS,7121500,6/4/2008,86,A
USGS,7121500,6/5/2008,95,A
USGS,7121500,6/6/2008,94,A
USGS,7121500,6/7/2008,88,A
USGS,7121500,6/8/2008,104,A
USGS,7121500,6/9/2008,99,A
USGS,7121500,6/10/2008,83,A
USGS,7121500,6/11/2008,74,A
USGS,7121500,6/12/2008,75,A
USGS,7121500,6/13/2008,80,A
USGS,7121500,6/14/2008,81,A
USGS,7121500,6/15/2008,85,A
USGS,7121500,6/16/2008,85,A
USGS,7121500,6/17/2008,87,A
USGS,7121500,6/18/2008,81,A
USGS,7121500,6/19/2008,84,A
USGS,7121500,6/20/2008,85,A
USGS,7121500,6/21/2008,106,A
USGS,7121500,6/22/2008,91,A
USGS,7121500,6/23/2008,91,A
USGS,7121500,6/24/2008,86,A
USGS,7121500,6/25/2008,85,A
USGS,7121500,6/26/2008,87,A
USGS,7121500,6/27/2008,83,A
USGS,7121500,6/28/2008,79,A
USGS,7121500,6/29/2008,79,A
USGS,7121500,6/30/2008,85,A
USGS,7121500,7/1/2008,91,A
USGS,7121500,7/2/2008,88,A
USGS,7121500,7/3/2008,88,A
USGS,7121500,7/4/2008,82,A
USGS,7121500,7/5/2008,82,A
USGS,7121500,7/6/2008,92,A
USGS,7121500,7/7/2008,113,A
USGS,7121500,7/8/2008,97,A
USGS,7121500,7/9/2008,103,A
USGS,7121500,7/10/2008,96,A
USGS,7121500,7/11/2008,82,A
USGS,7121500,7/12/2008,79,A
USGS,7121500,7/13/2008,81,A
USGS,7121500,7/14/2008,75,A
USGS,7121500,7/15/2008,67,A
USGS,7121500,7/16/2008,66,A
USGS,7121500,7/17/2008,63,A
USGS,7121500,7/18/2008,61,A
USGS,7121500,7/19/2008,241,A
USGS,7121500,7/20/2008,69,A
USGS,7121500,7/21/2008,58,A
USGS,7121500,7/22/2008,59,A
USGS,7121500,7/23/2008,60,A
USGS,7121500,7/24/2008,62,A
USGS,7121500,7/25/2008,66,A
USGS,7121500,7/26/2008,66,A
USGS,7121500,7/27/2008,60,A
USGS,7121500,7/28/2008,57,A
USGS,7121500,7/29/2008,64,A
USGS,7121500,7/30/2008,57,A
USGS,7121500,7/31/2008,57,A
USGS,7121500,8/1/2008,60,A
USGS,7121500,8/2/2008,53,A
USGS,7121500,8/3/2008,64,A
USGS,7121500,8/4/2008,69,A
USGS,7121500,8/5/2008,75,A
USGS,7121500,8/6/2008,76,A
USGS,7121500,8/7/2008,79,A
USGS,7121500,8/8/2008,95,A
USGS,7121500,8/9/2008,92,A
USGS,7121500,8/10/2008,104,A
USGS,7121500,8/11/2008,96,A
USGS,7121500,8/12/2008,109,A
USGS,7121500,8/13/2008,127,A
USGS,7121500,8/14/2008,112,A
USGS,7121500,8/15/2008,236,A
USGS,7121500,8/16/2008,274,A
USGS,7121500,8/17/2008,153,A
USGS,7121500,8/18/2008,169,A
USGS,7121500,8/19/2008,157,A
USGS,7121500,8/20/2008,112,A
USGS,7121500,8/21/2008,92,A
USGS,7121500,8/22/2008,75,A
USGS,7121500,8/23/2008,95,A
USGS,7121500,8/24/2008,140,A
USGS,7121500,8/25/2008,103,A
USGS,7121500,8/26/2008,68,A
USGS,7121500,8/27/2008,59,A
USGS,7121500,8/28/2008,73,A
USGS,7121500,8/29/2008,70,A
USGS,7121500,8/30/2008,103,A
USGS,7121500,8/31/2008,88,A
USGS,7121500,9/1/2008,79,A
USGS,7121500,9/2/2008,76,A
USGS,7121500,9/3/2008,71,A
USGS,7121500,9/4/2008,56,A
USGS,7121500,9/5/2008,60,A
USGS,7121500,9/6/2008,70,A
USGS,7121500,9/7/2008,73,A
USGS,7121500,9/8/2008,73,A
USGS,7121500,9/9/2008,81,A
USGS,7121500,9/10/2008,75,A
USGS,7121500,9/11/2008,63,A
USGS,7121500,9/12/2008,56,A
USGS,7121500,9/13/2008,57,A
USGS,7121500,9/14/2008,51,A
USGS,7121500,9/15/2008,66,A
USGS,7121500,9/16/2008,90,A
USGS,7121500,9/17/2008,87,A
USGS,7121500,9/18/2008,78,A
USGS,7121500,9/19/2008,69,A
USGS,7121500,9/20/2008,58,A
USGS,7121500,9/21/2008,62,A
USGS,7121500,9/22/2008,58,A
USGS,7121500,9/23/2008,59,A
USGS,7121500,9/24/2008,65,A
USGS,7121500,9/25/2008,65,A
USGS,7121500,9/26/2008,65,A
USGS,7121500,9/27/2008,69,A
USGS,7121500,9/28/2008,66,A
USGS,7121500,9/29/2008,60,A
USGS,7121500,9/30/2008,56,A
USGS,7121500,10/1/2008,62,A
USGS,7121500,10/2/2008,63,A
USGS,7121500,10/3/2008,58,A
USGS,7121500,10/4/2008,53,A
USGS,7121500,10/5/2008,54,A
USGS,7121500,10/6/2008,60,A
USGS,7121500,10/7/2008,61,A
USGS,7121500,10/8/2008,61,A
USGS,7121500,10/9/2008,55,A
USGS,7121500,10/10/2008,51,A
USGS,7121500,10/11/2008,64,A
USGS,7121500,10/12/2008,90,A
USGS,7121500,10/13/2008,97,A
USGS,7121500,10/14/2008,100,A
USGS,7121500,10/15/2008,96,A
USGS,7121500,10/16/2008,93,A
USGS,7121500,10/17/2008,104,A
USGS,7121500,10/18/2008,116,A
USGS,7121500,10/19/2008,127,A
USGS,7121500,10/20/2008,129,A
USGS,7121500,10/21/2008,134,A
USGS,7121500,10/22/2008,132,A
USGS,7121500,10/23/2008,131,A
USGS,7121500,10/24/2008,151,A
USGS,7121500,10/25/2008,145,A
USGS,7121500,10/26/2008,133,A
USGS,7121500,10/27/2008,130,A
USGS,7121500,10/28/2008,135,A
USGS,7121500,10/29/2008,144,A
USGS,7121500,10/30/2008,153,A
USGS,7121500,10/31/2008,147,A
USGS,7121500,11/1/2008,121,A
USGS,7121500,11/2/2008,116,A
USGS,7121500,11/3/2008,101,A
USGS,7121500,11/4/2008,66,A
USGS,7121500,11/5/2008,71,A
USGS,7121500,11/6/2008,95,A
USGS,7121500,11/7/2008,92,A
USGS,7121500,11/8/2008,88,A
USGS,7121500,11/9/2008,75,A
USGS,7121500,11/10/2008,71,A
USGS,7121500,11/11/2008,67,A
USGS,7121500,11/12/2008,82,A
USGS,7121500,11/13/2008,97,A
USGS,7121500,11/14/2008,104,A
USGS,7121500,11/15/2008,138,A
USGS,7121500,11/16/2008,62,A
USGS,7121500,11/17/2008,36,A
USGS,7121500,11/18/2008,27,A
USGS,7121500,11/19/2008,23,A
USGS,7121500,11/20/2008,22,A
USGS,7121500,11/21/2008,23,A
USGS,7121500,11/22/2008,22,A
USGS,7121500,11/23/2008,23,A
USGS,7121500,11/24/2008,23,A
USGS,7121500,11/25/2008,24,A
USGS,7121500,11/26/2008,25,A
USGS,7121500,11/27/2008,24,A
USGS,7121500,11/28/2008,27,A
USGS,7121500,11/29/2008,27,A
USGS,7121500,11/30/2008,26,A
USGS,7121500,12/1/2008,26,A
USGS,7121500,12/2/2008,26,A
USGS,7121500,12/3/2008,24,A
USGS,7121500,12/4/2008,23,A
USGS,7121500,12/5/2008,23,A
USGS,7121500,12/6/2008,23,A
USGS,7121500,12/7/2008,22,A
USGS,7121500,12/8/2008,22,A
USGS,7121500,12/9/2008,23,A
USGS,7121500,12/10/2008,21,A
USGS,7121500,12/11/2008,21,A
USGS,7121500,12/12/2008,23,A
USGS,7121500,12/13/2008,23,A
USGS,7121500,12/14/2008,21,A
USGS,7121500,12/15/2008,19,A
USGS,7121500,12/16/2008,20,A
USGS,7121500,12/17/2008,20,A
USGS,7121500,12/18/2008,20,A
USGS,7121500,12/19/2008,20,A
USGS,7121500,12/20/2008,19,A
USGS,7121500,12/21/2008,19,A
USGS,7121500,12/22/2008,20,A
USGS,7121500,12/23/2008,20,A
USGS,7121500,12/24/2008,19,A
USGS,7121500,12/25/2008,19,A
USGS,7121500,12/26/2008,19,A
USGS,7121500,12/27/2008,19,A
USGS,7121500,12/28/2008,20,A
USGS,7121500,12/29/2008,20,A
USGS,7121500,12/30/2008,19,A
USGS,7121500,12/31/2008,19,A
USGS,7121500,1/1/2009,20,A
USGS,7121500,1/2/2009,20,A
USGS,7121500,1/3/2009,18,A
USGS,7121500,1/4/2009,18,A
USGS,7121500,1/5/2009,18,A
USGS,7121500,1/6/2009,19,A
USGS,7121500,1/7/2009,18,A
USGS,7121500,1/8/2009,18,A
USGS,7121500,1/9/2009,17,A
USGS,7121500,1/10/2009,17,A
USGS,7121500,1/11/2009,17,A
USGS,7121500,1/12/2009,17,A
USGS,7121500,1/13/2009,17,A
USGS,7121500,1/14/2009,17,A
USGS,7121500,1/15/2009,17,A
USGS,7121500,1/16/2009,17,A
USGS,7121500,1/17/2009,17,A
USGS,7121500,1/18/2009,17,A
USGS,7121500,1/19/2009,16,A
USGS,7121500,1/20/2009,16,A
USGS,7121500,1/21/2009,15,A
USGS,7121500,1/22/2009,15,A
USGS,7121500,1/23/2009,13,A
USGS,7121500,1/24/2009,14,A
USGS,7121500,1/25/2009,13,A
USGS,7121500,1/26/2009,13,A
USGS,7121500,1/27/2009,14,A
USGS,7121500,1/28/2009,14,A
USGS,7121500,1/29/2009,14,A
USGS,7121500,1/30/2009,14,A
USGS,7121500,1/31/2009,14,A
USGS,7121500,2/1/2009,13,A
USGS,7121500,2/2/2009,13,A
USGS,7121500,2/3/2009,13,A
USGS,7121500,2/4/2009,13,A
USGS,7121500,2/5/2009,13,A
USGS,7121500,2/6/2009,12,A
USGS,7121500,2/7/2009,12,A
USGS,7121500,2/8/2009,13,A
USGS,7121500,2/9/2009,12,A
USGS,7121500,2/10/2009,12,A
USGS,7121500,2/11/2009,13,A
USGS,7121500,2/12/2009,12,A
USGS,7121500,2/13/2009,12,A
USGS,7121500,2/14/2009,13,A
USGS,7121500,2/15/2009,13,A
USGS,7121500,2/16/2009,13,A
USGS,7121500,2/17/2009,12,A
