"","X","DATE","q.in","ec.in","t.in","q.out","ec.out","t.out","q.BIG","q.BUF","q.WIL","q.FRO","df.0","df.1","dg.0","dg.1","p","et"
"141",141,"7/19/1999",15.65921616427,1.77,22.05,19.73684207323,NA,NA,0.67960431816,NA,0.70792116475,1.21762440337,0.8958580001016,0.89916,1.5389224998984,1.5743237501016,0.00127,0.009398
"142",142,"7/20/1999",14.07347275523,1.77,22.1,18.63248505622,NA,NA,0.65128747157,NA,0.67960431816,1.21762440337,0.8394700001016,0.8958580001016,1.4942185001016,1.5389224998984,0,0.010668
"143",143,"7/21/1999",13.81862113592,1.76,22.15,17.78297965852,NA,NA,0.67960431816,NA,0.73623801134,1.1326738636,0.8297545001016,0.8394700001016,1.464564,1.4942185001016,0,0.013208
"144",144,"7/22/1999",13.76198744274,1.75,22.15,16.73525633469,NA,NA,0.59465377839,NA,0.79287170452,1.10435701701,0.8281035,0.8297545001016,1.4575472501016,1.464564,0,0.010922
"145",145,"7/23/1999",13.53545267002,1.75,22.3,15.68753301086,2.65,25.6,0.59465377839,NA,0.70792116475,1.27425809655,0.8199754998984,0.8281035,1.44903825,1.4575472501016,0,0.010414
"146",146,"7/24/1999",15.12119607906,1.74,22.45,15.63089931768,2.66,25.85,0.65128747157,NA,0.67960431816,1.33089178973,0.8754109998984,0.8199754998984,1.4630717501016,1.44903825,0,0.011938
"147",147,"7/25/1999",15.97070147676,1.73,22.45,16.19723624948,2.57,25.76666667,0.67960431816,NA,0.59465377839,1.30257494314,0.9063355001016,0.8754109998984,1.4806294998984,1.4630717501016,0,0.011684
"148",148,"7/26/1999",15.88575093699,1.73,22.45,17.01842480059,2.53,25.85,0.59465377839,NA,0.5663369318,1.27425809655,0.9030970001016,0.9063355001016,1.48971,1.4806294998984,0,0.011684
"149",149,"7/27/1999",16.1406025563,1.71,22.45,16.96179110741,2.53,25.98,0.53802008521,NA,0.53802008521,1.27425809655,0.910971,0.9030970001016,1.4860905,1.48971,0,0.014224
"150",150,"7/28/1999",18.83070298235,1.69,22.55,16.36713732902,2.5,25.96666667,0.59465377839,NA,0.50970323862,1.27425809655,0.998601,0.910971,1.5116556,1.4860905,0.002032,0.01143
"151",151,"7/29/1999",18.77406928917,1.66,22.5,18.20773235737,2.38,25.92857143,0.5663369318,NA,0.5663369318,1.30257494314,0.9965689998984,0.998601,1.5525115001016,1.5116556,0.006858,0.012446
"152",152,"7/30/1999",18.23604920396,1.66,22.5,19.19882198802,2.02,25.9875,0.5663369318,NA,0.59465377839,1.30257494314,0.9789160001016,0.9965689998984,1.5577502501016,1.5525115001016,0.018034,0.007366
"153",153,"7/31/1999",18.83070298235,1.67,22.6,20.78456539706,1.87,25.92222222,0.70792116475,NA,0.50970323862,1.27425809655,0.998601,0.9789160001016,1.6050895001016,1.5577502501016,0.013208,0.006858
"154",154,"8/1/1999",36.5287321011,1.67,22.85,33.4138789762,1.65,25.67,0.8495053977,NA,0.48138639203,1.1326738636,1.4248765001016,0.998601,1.8654077501016,1.6050895001016,0.000508,0.002286
"155",155,"8/2/1999",36.5287321011,1.67,22.65,61.1643886344,1.56,25.31818182,1.1326738636,NA,0.45306954544,0.36811900567,1.4045565,1.4248765001016,1.99158225,1.8654077501016,0.000762,0.004826
"156",156,"8/3/1999",6.2297062498,1.67,22.7,57.4831985777,2.13,25.06666667,0.96277278406,NA,0.42475269885,0.0274673411923,0.4966335,1.4045565,1.5641955,1.99158225,0.001524,0.003048
"157",157,"8/4/1999",6.08812201685,1.67,22.35,29.4495204536,2.44,24.84615385,0.87782224429,NA,0.48138639203,0.0184059502835,0.4857115001016,0.4966335,1.3356272501016,1.5641955,0,0.007112
"158",158,"8/5/1999",4.75723022712,1.66,22.5,25.65506301054,2.08,24.63571429,0.82118855111,NA,0.50970323862,0.0107604017042,0.4063365,0.4857115001016,1.2844144998984,1.3356272501016,0,0.01016
"159",159,"8/6/1999",3.6811900567,1.66,22.45,20.84119909024,1.8,24.54666667,1.04772332383,NA,0.53802008521,0.0036811900567,0.331851,0.4063365,1.21815225,1.2844144998984,0,0.008128
"160",160,"8/7/1999",2.77505096582,1.68,22.65,21.01110016978,2.32,24.55,0.87782224429,NA,0.70792116475,0,0.263652,0.331851,1.1468734998984,1.21815225,0,0.006604
"161",161,"8/8/1999",3.93604167601,1.66,22.45,15.06456238588,2.47,24.57058824,0.76455485793,NA,0.5663369318,0.16990107954,0.3037204998984,0.263652,1.11718725,1.1468734998984,0,0.008382
"162",162,"8/9/1999",28.00536127751,1.6,22.85,12.1762440337,2.23,24.58333333,0.73623801134,NA,0.42475269885,0.90613909088,1.1743054998984,0.3037204998984,1.2928600001016,1.11718725,0,0.010668
"163",163,"8/10/1999",42.7584383509,1.54,23.4,24.86219130602,1.7,24.65263158,0.70792116475,NA,0.39643585226,0.87782224429,1.5258415001016,1.1743054998984,1.6921480001016,1.2928600001016,0,0.013208
"164",164,"8/11/1999",65.6950840888,1.55,23.45,41.6257644873,2.08,24.71,0.70792116475,NA,0.50970323862,0.90613909088,1.984692498984,1.5258415001016,1.9497675,1.6921480001016,0.000508,0.009906
"165",165,"8/12/1999",69.9426110773,1.56,23.4,58.6158724413,1.97,24.73333333,0.70792116475,NA,0.67960431816,0.90613909088,2.057019,1.984692498984,2.1445855001016,1.9497675,0,0.007874
"166",166,"8/13/1999",70.2257795432,1.56,23.6,69.0931056796,NA,24.71363636,0.73623801134,NA,1.35920863632,0.8495053977,2.0644485,2.057019,2.19427425,2.1445855001016,0,0.014478
"167",167,"8/14/1999",69.0931056796,1.58,23.8,74.7564749976,2.02,24.67826087,0.76455485793,NA,1.52910971586,0.93445593747,2.046223998984,2.0644485,2.2221190001016,2.19427425,0,0.016002
"168",168,"8/15/1999",67.960431816,1.58,24.35,77.8713281225,1.95,24.67083333,0.76455485793,NA,1.75564448858,1.21762440337,2.023618001016,2.046223998984,2.2154832498984,2.2221190001016,0,0.009144
"169",169,"8/16/1999",64.8455786911,1.58,24.25,79.0040019861,1.9,24.692,0.76455485793,NA,2.15208034084,1.38752548291,1.964880498984,2.023618001016,2.1982112501016,2.2154832498984,0,0.011176
"170",170,"8/17/1999",34.8297213057,1.59,23.95,77.5881596566,2,24.74230769,0.79287170452,NA,2.46356565333,1.27425809655,1.2917805,1.964880498984,2.0444142498984,2.1982112501016,0,0.009144
"171",171,"8/18/1999",10.39228269853,1.58,24,46.4396284076,2.21,24.75555556,0.8495053977,NA,1.9821792613,0.76455485793,0.6281419998984,1.2917805,1.5251112498984,2.0444142498984,0,0.009144
"172",172,"8/19/1999",7.39069695999,1.57,23.85,22.96496258449,2.18,24.74285714,0.59465377839,NA,1.58574340904,1.18930755678,0.5130799998984,0.6281419998984,1.2653327501016,1.5251112498984,0.00508,0.011176
"173",173,"8/20/1999",6.03148832367,1.57,23.95,16.45208786879,2.28,24.72413793,0.59465377839,NA,1.47247602268,1.16099071019,0.4496434998984,0.5130799998984,1.1769724998984,1.2653327501016,0,0.008128
"174",174,"8/21/1999",6.25802309639,1.56,24,13.93188852228,2.15,24.72333333,0.65128747157,NA,1.38752548291,1.21762440337,0.4599940001016,0.4496434998984,1.1482705001016,1.1769724998984,0,0.00762
"175",175,"8/22/1999",5.46515139187,1.58,24.1,12.34614511324,1.96,24.7,0.62297062498,NA,1.67069394881,1.21762440337,0.4204969998984,0.4599940001016,1.13947575,1.1482705001016,0,0.00762
"176",176,"8/23/1999",4.44574491463,1.58,24.1,11.55327340872,2.09,24.65,0.5663369318,NA,2.66178357946,1.24594124996,0.3651250001016,0.4204969998984,1.1082655001016,1.13947575,0,0.01016
"177",177,"8/24/1999",3.65287321011,1.58,24.15,10.87366909056,2.12,24.61333333,0.59465377839,NA,3.08653627831,1.35920863632,0.3147694998984,0.3651250001016,1.071753,1.1082655001016,0,0.013208
"178",178,"8/25/1999",3.00158573854,1.58,24.15,10.39228269853,2.16,24.54333333,0.53802008521,NA,3.28475420444,1.24594124996,0.2694304998984,0.3147694998984,1.0503852498984,1.071753,0,0.009906
"179",179,"8/26/1999",3.00158573854,1.61,24.2,10.02416369286,2.2,24.46333333,0.53802008521,NA,3.05821943172,1.27425809655,0.2707005,0.2694304998984,1.0276840001016,1.0503852498984,0,0.010668
"180",180,"8/27/1999",2.77505096582,1.62,24.3,9.85426261332,1.98,24.41,0.45306954544,NA,1.52910971586,1.35920863632,0.2538730001016,0.2707005,1.0123487501016,1.0276840001016,0,0.01016
"181",181,"8/28/1999",2.52019934651,1.62,24.35,9.25960883493,1.77,24.36666667,0.53802008521,NA,1.52910971586,1.35920863632,0.2336164998984,0.2538730001016,1.00079175,1.0123487501016,0.016256,0.007366
"182",182,"8/29/1999",2.18039718743,1.62,24.2,9.20297514175,2.36,24.29,0.5663369318,NA,3.00158573854,1.33089178973,0.2027554998984,0.2336164998984,0.98783775,1.00079175,0,0.009652
"183",183,"8/30/1999",2.69010042605,1.63,24.3,9.9108963065,2.53,24.25,0.5663369318,NA,3.45465528398,1.24594124996,0.2418715001016,0.2027554998984,0.9801859998984,0.98783775,0,0.01778
"184",184,"8/31/1999",1.81227818176,1.63,24.2,9.42950991447,2.5,24.26666667,0.5663369318,NA,3.3980215908,0.99108963065,0.1680844998984,0.2418715001016,0.9936797501016,0.9801859998984,0,0.014732
"185",185,"9/1/1999",1.33089178973,1.64,24.25,8.55168767018,2.58,24.29333333,0.59465377839,NA,3.22812051126,1.01940647724,0.1155700001016,0.1680844998984,0.968224094028,0.9936797501016,0,0.013462
"186",186,"9/2/1999",1.4158423295,1.62,24.2,8.66495505654,NA,24.27333333,0.45306954544,NA,1.84059502835,0.93445593747,0.1251585,0.1155700001016,0.923692682964,0.968224094028,0,0.01143
"187",187,"9/3/1999",1.67069394881,1.62,24.15,8.55168767018,3.54,24.26,0.39643585226,NA,1.55742656245,0.90613909088,0.1521460001016,0.1251585,0.8815647271896,0.923692682964,0,0.00889
"188",188,"9/4/1999",1.55742656245,1.61,24.05,8.91980667585,3.41,24.25666667,0.39643585226,NA,1.4158423295,0.87782224429,0.1419859998984,0.1521460001016,0.872682795144,0.8815647271896,0.008382,0.006096
"189",189,"9/5/1999",2.32198142038,1.61,24,9.79762892014,3.12,24.19333333,0.45306954544,NA,1.6990107954,0.76455485793,0.208788,0.1419859998984,0.8967853952496,0.872682795144,0,0.011176
"190",190,"9/6/1999",2.63346673287,1.59,23.8,10.44891639171,2.84,24.10333333,0.33980215908,NA,1.50079286927,0.76455485793,0.2383155,0.208788,0.9015152728104,0.8967853952496,0,0.0127
"191",191,"9/7/1999",2.63346673287,1.57,23.65,10.25069846558,2.8,23.99666667,0.206712980107,NA,1.6990107954,0.82118855111,0.2383155,0.2383155,0.8834350909368,0.9015152728104,0,0.007874
"192",192,"9/8/1999",2.43524880674,1.57,23.4,10.16574792581,2.54,23.85,0.189722872153,NA,1.16099071019,0.87782224429,0.2241550001016,0.2383155,0.8846177350536,0.8834350909368,0,0.008128
"193",193,"9/9/1999",1.47247602268,1.56,23.2,10.02416369286,2.38,23.65666667,0.178396133517,NA,1.10435701701,0.93445593747,0.129159,0.2241550001016,0.871462956588,0.8846177350536,0.000762,0.008636
"194",194,"9/10/1999",1.33089178973,1.56,23.05,9.79762892014,2.31,23.51,0.201049610789,NA,1.1326738636,0.93445593747,0.1153159998984,0.129159,0.849133043412,0.871462956588,0,0.007366
"195",195,"9/11/1999",1.67069394881,1.6,23,9.74099522696,2.32,23.38333333,0.50970323862,NA,1.10435701701,0.67960431816,0.1479550001016,0.1153159998984,0.8671205581608,0.849133043412,0,0.004572
"196",196,"9/12/1999",1.67069394881,1.6,22.5,10.16574792581,2.26,23.19666667,0.42475269885,NA,1.16099071019,0.147247602268,0.151257,0.1479550001016,0.8873855342424,0.8671205581608,0,0.00762
"197",197,"9/13/1999",1.72732764199,1.58,22.35,9.37287622129,2.33,23.00666667,0.39643585226,NA,1.52910971586,0.73623801134,0.1567180001016,0.151257,0.8804680482552,0.8873855342424,0,0.007112
"198",198,"9/14/1999",1.52910971586,1.57,22.05,9.59941099401,2.32,22.8,0.45306954544,NA,1.61406025563,0.73623801134,0.1354455,0.1567180001016,0.8840357468856,0.8804680482552,0.003556,0.00127
"199",199,"9/15/1999",1.44415917609,1.59,21.65,9.79762892014,2.29,22.52,0.45306954544,NA,2.20871403402,0.76455485793,0.1243330001016,0.1354455,0.8822623159392,0.8840357468856,0,0.003048
"200",200,"9/16/1999",1.89722872153,1.58,21.5,10.53386693148,2.2,22.17333333,0.42475269885,NA,1.84059502835,0.76455485793,0.1666240001016,0.1243330001016,0.9239955554088,0.8822623159392,0,0.00508
"201",201,"9/17/1999",2.12376349425,1.57,21.45,10.70376801102,2.16,21.90333333,0.45306954544,NA,1.38752548291,0.79287170452,0.1906270001016,0.1666240001016,0.9485834839824,0.9239955554088,0,0.005334
"202",202,"9/18/1999",1.67069394881,1.54,21.25,10.64713431784,2.15,21.74333333,0.45306954544,NA,1.50079286927,0.73623801134,0.147447,0.1906270001016,0.9782492501016,0.9485834839824,0,0.001778
"203",203,"9/19/1999",1.52910971586,1.52,20.8,10.02416369286,2.19,21.51666667,0.48138639203,NA,1.44415917609,0.76455485793,0.1331595,0.147447,0.9797097498984,0.9782492501016,0,0.001778
"204",204,"9/20/1999",1.50079286927,1.51,20.5,10.25069846558,2.19,21.17,0.48138639203,NA,0.90613909088,0.79287170452,0.1308100001016,0.1331595,0.97297875,0.9797097498984,0,0.004826
"205",205,"9/21/1999",1.27425809655,1.52,20.25,10.1940647724,2.19,20.86,0.48138639203,NA,0.8495053977,0.79287170452,0.0980440001016,0.1308100001016,0.9755505,0.97297875,0,0.005334
"206",206,"9/22/1999",1.01940647724,1.51,20.05,10.27901531217,2.15,20.61333333,0.50970323862,NA,0.8495053977,0.65128747157,0.0577849998984,0.0980440001016,0.9580879998984,0.9755505,0,0.00635
"207",207,"9/23/1999",0.96277278406,1.52,19.6,9.85426261332,2.16,20.39666667,0.50970323862,NA,0.8495053977,0.73623801134,0.04572,0.0577849998984,0.9465627498984,0.9580879998984,0,0.004572
"208",208,"9/24/1999",0.96277278406,1.53,19.25,9.31624252811,2.87,20.18333333,0.50970323862,NA,0.87782224429,0.67960431816,0.047244,0.04572,0.9428162501016,0.9465627498984,0,0.01016
"209",209,"9/25/1999",0.93445593747,1.58,19.15,9.08970775539,3.52,19.98,0.53802008521,NA,1.18930755678,0.70792116475,0.0425449998984,0.047244,0.94154625,0.9428162501016,0,0.007366
"210",210,"9/26/1999",0.90613909088,1.59,18.95,9.0613909088,3.46,19.76,0.5663369318,NA,1.64237710222,0.73623801134,0.0401955,0.0425449998984,0.936498,0.94154625,0.000508,0.003302
"211",211,"9/27/1999",0.90613909088,1.62,18.45,9.14634144857,3.4,19.44333333,0.5663369318,NA,1.64237710222,0.67960431816,0.0361315001016,0.0401955,0.92021025,0.936498,0.004318,0.00254
"212",212,"9/28/1999",0.87782224429,1.61,18.15,9.40119306788,3.37,19.06666667,0.5663369318,NA,1.52910971586,0.65128747157,0.0313690001016,0.0361315001016,0.9180829998984,0.92021025,0,0.006604
"213",213,"9/29/1999",0.93445593747,1.65,17.6,9.31624252811,3.36,18.66,0.59465377839,NA,1.61406025563,0.65128747157,0.0391795001016,0.0313690001016,0.9195752501016,0.9180829998984,0,0.005588
"214",214,"9/30/1999",1.07604017042,1.66,17.6,9.71267838037,3.32,18.32,0.59465377839,NA,1.55742656245,0.39643585226,0.0664028571864,0.0391795001016,0.9166225001016,0.9195752501016,0,0.01143
"215",215,"10/1/1999",1.01940647724,1.67,17.4,9.9108963065,3.11,18.06,0.5663369318,NA,1.55742656245,0.0144415917609,0.0649287498984,0.0664028571864,0.9207182501016,0.9166225001016,0,0.004064
"216",216,"10/2/1999",0.99108963065,1.67,17.1,9.9108963065,3.04,17.77,0.50970323862,NA,1.52910971586,0.0031148531249,0.0626745,0.0649287498984,0.9115107498984,0.9207182501016,0,0.002286
"217",217,"10/3/1999",1.01940647724,1.68,16.55,10.25069846558,2.86,17.44,0.50970323862,NA,1.24594124996,0,0.0662305001016,0.0626745,0.910971,0.9115107498984,0,0.005588
"218",218,"10/4/1999",0.90613909088,1.63,16.45,10.33564900535,3.06,17.13,0.53802008521,NA,1.30257494314,0,0.0489585,0.0662305001016,0.9134475,0.910971,0,0.009906
"219",219,"10/5/1999",0.79287170452,1.65,16.35,10.44891639171,3.1,16.88666667,0.53802008521,NA,1.30257494314,0,0.0291465,0.0489585,0.912876,0.9134475,0,0.011684
"220",220,"10/6/1999",0.99108963065,1.68,16,10.08079738604,3.06,16.67333333,0.53802008521,NA,1.38752548291,0,0.0577849998984,0.0291465,0.9119869998984,0.912876,0.001524,0.006858
"221",221,"10/7/1999",0.82118855111,1.68,15.8,10.13743107922,3.12,16.44333333,0.53802008521,NA,1.44415917609,0,0.0362267501016,0.0577849998984,0.917448,0.9119869998984,0.000508,0.00635
"222",222,"10/8/1999",0.87782224429,1.68,15.7,9.99584684627,3.31,16.26,0.45306954544,NA,1.47247602268,0,0.0433069998984,0.0362267501016,0.91335225,0.917448,0,0.004826
"223",223,"10/9/1999",0.82118855111,1.67,15.75,9.3445593747,3.34,16.08666667,0.33980215908,NA,1.55742656245,0,0.0316547501016,0.0433069998984,0.9202737498984,0.91335225,0,0.004318
"224",224,"10/10/1999",0.76455485793,1.67,15.7,8.94812352244,1.59,15.89333333,0.31148531249,NA,1.47247602268,0,0.0230505,0.0316547501016,0.9346247501016,0.9202737498984,0,0.010668
"225",225,"10/11/1999",0.70792116475,1.68,15.75,8.29683605087,0.879,15.71666667,0.31148531249,NA,1.47247602268,0,0.01285875,0.0230505,0.9324340001016,0.9346247501016,0,0.00762
"226",226,"10/12/1999",0.73623801134,1.69,15.7,7.61723173271,1.03,15.63333333,0.33980215908,NA,1.50079286927,0,0.0174942498984,0.01285875,0.9282747498984,0.9324340001016,0,0.004318
"227",227,"10/13/1999",0.82118855111,1.69,15.6,7.19247903386,2.38,15.55333333,0.36811900567,NA,1.35920863632,0,0.0313690001016,0.0174942498984,0.9346247501016,0.9282747498984,0,0.009906
"228",228,"10/14/1999",0.82118855111,1.69,15.6,7.22079588045,3.87,15.46333333,0.42475269885,NA,1.33089178973,0,0.0356552501016,0.0313690001016,0.938403,0.9346247501016,0,0.006096
"229",229,"10/15/1999",0.8495053977,1.69,15.35,7.3623801134,3.76,15.40333333,0.48138639203,NA,1.38752548291,0,0.0391795001016,0.0356552501016,0.9398952498984,0.938403,0.003556,0.002032
"230",230,"10/16/1999",0.93445593747,1.67,14.8,7.16416218727,3.84,15.26,0.50970323862,NA,1.30257494314,0,0.0508635,0.0391795001016,0.95145225,0.9398952498984,0,0.00254
"231",231,"10/17/1999",1.18930755678,1.68,14.4,7.22079588045,3.81,15.03666667,0.50970323862,NA,1.1326738636,0,0.0836295,0.0508635,0.9680575001016,0.95145225,0,0.003302
"232",232,"10/18/1999",0.99108963065,1.71,14.1,7.47564749976,3.64,14.73,0.50970323862,NA,0.99108963065,0,0.0594042498984,0.0836295,0.97202625,0.9680575001016,0,0.003556
"233",233,"10/19/1999",0.87782224429,1.71,14.05,8.01366758497,3.07,14.53333333,0.50970323862,NA,0.79287170452,0,0.0443230001016,0.0594042498984,0.970788,0.97202625,0,0.005334
"234",234,"10/20/1999",0.90613909088,1.71,14,7.56059803953,NA,14.43666667,0.53802008521,NA,0.62297062498,0,0.0494665001016,0.0443230001016,0.9689464998984,0.970788,0,0.005588
"235",235,"10/21/1999",0.90613909088,1.7,14.05,7.58891488612,3.25,14.32,0.5663369318,NA,0.59465377839,0,0.048768,0.0494665001016,0.96974025,0.9689464998984,0,0.004572
"236",236,"10/22/1999",0.93445593747,1.68,13.85,7.19247903386,3.08,14.15666667,0.50970323862,NA,0.5663369318,0,0.0518477501016,0.048768,0.9655174998984,0.96974025,0,0.005334
"237",237,"10/23/1999",0.79287170452,1.68,13.85,7.02257795432,3.05,13.96666667,0.39643585226,NA,0.59465377839,0,0.0309244998984,0.0518477501016,0.9592945001016,0.9655174998984,0,0.004572
"238",238,"10/24/1999",0.70792116475,1.7,13.65,7.13584534068,3.01,13.77666667,0.39643585226,NA,0.65128747157,0,0.0149860001016,0.0309244998984,0.95735775,0.9592945001016,0,0.00508
"239",239,"10/25/1999",0.70792116475,1.7,13.3,8.01366758497,2.74,13.58,0.48138639203,NA,0.76455485793,0,0.012954,0.0149860001016,0.9441814998984,0.95735775,0,0.005588
"240",240,"10/26/1999",0.70792116475,1.71,13.25,7.61723173271,2.6,13.39666667,0.53802008521,NA,0,0,0.0137477501016,0.012954,0.9487217501016,0.9441814998984,0,0.005334
"241",241,"10/27/1999",0.70792116475,1.78,12.9,7.44733065317,2.65,13.29333333,0.53802008521,NA,0,0,0.0125412498984,0.0137477501016,0.9484677498984,0.9487217501016,0,0.006096
"242",242,"10/28/1999",0.67960431816,1.79,12.7,7.24911272704,NA,13.22666667,0.50970323862,NA,0,0,0.0063499998984,0.0125412498984,0.94897575,0.9484677498984,0,0.005334
"243",243,"10/29/1999",0.76455485793,1.74,12.55,7.22079588045,NA,13.18,0.53802008521,NA,0,0,0.0232092498984,0.0063499998984,0.9615169998984,0.94897575,0,0.005842
"244",244,"10/30/1999",0.8495053977,1.71,12.3,7.84376650543,2.75,13.03333333,0.42475269885,NA,0,0,0.0417512501016,0.0232092498984,0.9623742498984,0.9615169998984,0,0.004318
"245",245,"10/31/1999",0.73623801134,1.73,12.15,8.66495505654,2.67,12.85666667,0.31148531249,NA,0,0,0.0172084998984,0.0417512501016,0.9649459998984,0.9623742498984,0,0.005842
"246",246,"11/1/1999",0.62297062498,1.73,11.95,8.86317298267,2.61,12.72666667,0.31148531249,NA,0,0,-0.0070485,0.0172084998984,0.9599929998984,0.9649459998984,0,0.004064
"247",247,"11/2/1999",0.62297062498,1.72,11.65,8.97644036903,2.51,12.59,0.31148531249,NA,0,0,-0.0075565001016,-0.0070485,0.9542779998984,0.9599929998984,0,0.005842
"248",248,"11/3/1999",0.62297062498,1.72,11.65,8.80653928949,2.82,12.45,0.31148531249,NA,0,0,-0.0086995001016,-0.0075565001016,0.9572307498984,0.9542779998984,0,0.00508
"249",249,"11/4/1999",0.65128747157,1.72,11.55,8.09861812474,2.93,12.28666667,0.33980215908,NA,0,0,-0.00238125,-0.0086995001016,0.950214,0.9572307498984,0,0.003302
"250",250,"11/5/1999",0.62297062498,1.72,11.55,7.98535073838,2.72,12.09333333,0.33980215908,NA,0,0,-0.0046990001016,-0.00238125,0.9429432498984,0.950214,0,0.003556
"251",251,"11/6/1999",0.62297062498,1.72,11.35,7.47564749976,2.71,11.91333333,0.31148531249,NA,0,0,-0.0046037501016,-0.0046990001016,0.93602175,0.9429432498984,0,0.004572
"252",252,"11/7/1999",0.62297062498,1.72,11.3,7.50396434635,2.7,11.74333333,0.33980215908,NA,0,0,-0.003667125,-0.0046037501016,0.9385617498984,0.93602175,0,0.005588
"253",253,"11/8/1999",0.65128747157,1.72,11.35,7.90040019861,2.65,11.61333333,0.36811900567,NA,0,0,-0.0001270001016,-0.003667125,0.94688025,0.9385617498984,0,0.00762
