,DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
2961,4/8/2007,13,2.39,NA,136,4.32,12.53,8,0.264,0.66,0,0.308695652,0.302083333,2.839270833,2.834583333,0,0.136
2962,4/9/2007,15,NA,NA,137,4.31,12.49666667,8.8,0.231,0.3,0,0.346666667,0.308695652,2.8521875,2.839270833,0.223333333,0.124
2963,4/10/2007,14,NA,NA,136,4.31,12.51,11,0.231,0.07,0,0.336041667,0.346666667,2.864375,2.8521875,0.008333333,0.186
2964,4/11/2007,14,NA,NA,133,4.32,12.43666667,10,0.231,0.01,0,0.326770833,0.336041667,2.8546875,2.864375,0.011666667,0.114
2965,4/12/2007,14,NA,NA,129,4.33,12.30333333,7.6,0.231,0,0,0.327291667,0.326770833,2.83375,2.8546875,0.343333333,0.028
2966,4/13/2007,16,NA,NA,140,4.1,11.99333333,8,0.381,0,0,0.376071429,0.327291667,2.889868421,2.83375,0.141666667,0.09
2967,4/14/2007,19,NA,NA,143,3.97,11.86,8.3,0.525,0,0,0.42125,0.376071429,2.966979167,2.889868421,0,0.12
2968,4/15/2007,29,NA,NA,154,4.01,11.88666667,17,1.22,0,0,0.576458333,0.42125,3.026458333,2.966979167,0,0.218
2969,4/16/2007,28,NA,NA,179,4.01,11.92666667,25,1.05,0,0,0.568020833,0.576458333,3.1090625,3.026458333,0,0.082
2970,4/17/2007,26,NA,NA,189,4.15,11.9,18,0.634,0,0,0.537291667,0.568020833,3.080729167,3.1090625,0,0.208
2971,4/18/2007,23,NA,NA,178,4.35,11.89,15,0.57,0,0,0.4896875,0.537291667,3.033541667,3.080729167,0,0.262
2972,4/19/2007,15,2.33,13.9,170,4.4,11.92,16,0.538,5.9,0,0.360729167,0.4896875,3.00625,3.033541667,0,0.372
2973,4/20/2007,14,2.33,15.25,164,4.41,11.97333333,17,1.28,11,0,0.341770833,0.360729167,2.989479167,3.00625,0.261666667,0.274
2974,4/21/2007,14,2.34,15.45,160,4.4,12.07666667,18,3.29,13,0,0.3290625,0.341770833,2.996458333,2.989479167,0.116666667,0.172
2975,4/22/2007,14,2.33,16,204,3.71,12.15,54,2.85,66,0,0.333854167,0.3290625,3.319791667,2.996458333,0,0.268
2976,4/23/2007,14,2.31,14.4,205,3.66,12.22666667,30,2.43,17,0,0.326770833,0.333854167,3.1790625,3.319791667,0.715,0.128
2977,4/24/2007,14,2.26,12,182,4.25,12.34666667,21,2.57,16,0,0.336770833,0.326770833,3.070208333,3.1790625,0.096666667,0.092
2978,4/25/2007,19,2.24,11.25,242,3.44,12.20333333,20,2.66,16,0,0.42625,0.336770833,3.0478125,3.070208333,0.173333333,0.152
2979,4/26/2007,20,2.25,11.75,193,3.98,12.08333333,25,2.59,12,0,0.4465625,0.42625,3.0678125,3.0478125,0.103333333,0.146
2980,4/27/2007,16,2.25,12.75,181,4.31,12.10666667,24,2.62,3.3,0,0.374270833,0.4465625,3.065108696,3.0678125,0,0.174
2981,4/28/2007,14,2.25,13.15,176,4.43,12.21666667,22,2.58,6.2,0,0.336458333,0.374270833,3.031770833,3.065108696,0,0.268
2982,4/29/2007,14,2.24,13.15,169,4.36,12.50666667,20,2.49,7.1,0,0.3209375,0.336458333,3.01375,3.031770833,0,0.168
2983,4/30/2007,13,2.23,13.05,163,4.34,12.75333333,17,2.59,9,0,0.305625,0.3209375,2.964166667,3.01375,0,0.146
2984,5/1/2007,13,2.22,12.35,155,4.38,12.92333333,18,2.57,11,0,0.296666667,0.305625,2.9234375,2.964166667,0,0.138
2985,5/2/2007,13,2.21,12,147,4.4,13.05,16,2.48,6.5,0,0.30875,0.296666667,2.893958333,2.9234375,0,0.178
2986,5/3/2007,16,2.22,11.9,144,4.41,13.17666667,14,2.5,11,0,0.37375,0.30875,2.981458333,2.893958333,0.006666667,0.18
2987,5/4/2007,15,2.22,12.25,172,3.99,13.37666667,13,2.53,13,0,0.353541667,0.37375,2.891875,2.981458333,0.093333333,0.248
2988,5/5/2007,15,2.22,13.5,161,4.06,13.65333333,14,2.44,12,0,0.344479167,0.353541667,2.897708333,2.891875,0.355,0.166
2989,5/6/2007,14,2.22,15.15,139,4.21,13.93666667,14,2.47,12,3.1,0.32625,0.344479167,2.834583333,2.897708333,0.121666667,0.138
2990,5/7/2007,16,2.22,14.75,130,4.33,14.29666667,12,2.51,13,14,0.377395833,0.32625,2.830729167,2.834583333,0.003333333,0.14
2991,5/8/2007,19,2.24,15.1,117,4.3,14.65,11,2.48,14,20,0.423125,0.377395833,2.812083333,2.830729167,0,0.166
2992,5/9/2007,19,2.24,15.05,110,4.33,14.98,9.8,5.11,8.5,20,0.431979167,0.423125,2.798333333,2.812083333,0,0.186
2993,5/10/2007,19,2.25,15.25,108,4.32,15.29,11,21.7,1.9,20,0.4315625,0.431979167,2.747916667,2.798333333,0,0.2
2994,5/11/2007,20,2.26,15.55,108,4.23,15.7,10,32.9,1.6,20,0.442395833,0.4315625,2.683645833,2.747916667,0,0.276
2995,5/12/2007,18,2.26,15.3,112,4.21,16.13666667,12,34.5,1.4,20,0.4140625,0.442395833,2.713958333,2.683645833,0,0.344
2996,5/13/2007,17,2.25,15.5,104,4.2,16.72333333,12,34.3,1.3,20,0.394791667,0.4140625,2.705833333,2.713958333,0.84,0.262
2997,5/14/2007,18,2.23,16.25,105,4.17,17.20666667,9.4,37.4,1.5,20,0.415104167,0.394791667,2.696875,2.705833333,0.075,0.144
2998,5/15/2007,105,2.22,16.65,554,2.38,17.39666667,9.4,58.4,1.3,12,1.090729167,0.415104167,3.152395833,2.696875,0,0.204
2999,5/16/2007,60,2.23,16.95,298,2.55,17.52666667,8.4,45.8,0.88,12,0.9253125,1.090729167,3.281145833,3.152395833,0,0.168
3000,5/17/2007,30,2.22,17.1,218,2.95,17.69,8.9,44.7,0.27,21,0.588020833,0.9253125,3.058020833,3.281145833,0,0.22
3001,5/18/2007,47,2.19,17.4,191,3.44,17.85,13,45.9,0.59,21,0.8140625,0.588020833,3.007395833,3.058020833,0,0.208
3002,5/19/2007,20,2.2,17.35,190,3.48,18.00666667,17,48,1.5,21,0.4478125,0.8140625,3.042395833,3.007395833,0,0.21
3003,5/20/2007,19,2.22,17.65,165,3.48,18.18,7.3,46.9,1,19,0.433541667,0.4478125,2.880208333,3.042395833,0,0.21
3004,5/21/2007,19,2.03,17.95,155,3.49,18.31,7.3,47.1,1.1,19,0.4325,0.433541667,2.818020833,2.880208333,0.003333333,0.228
3005,5/22/2007,20,2.24,18.4,139,NA,18.48333333,12,47.4,1.3,21,0.445104167,0.4325,2.834479167,2.818020833,0.681666667,0.194
3006,5/23/2007,59,2.25,19,137,NA,18.56666667,12,47.7,1,21,0.823333333,0.445104167,2.8721875,2.834479167,0.008333333,0.17
3007,5/24/2007,115,2.23,18.7,195,3.1,18.54333333,19,48.7,0.63,21,1.3840625,0.823333333,3.143645833,2.8721875,0.005,0.234
3008,5/25/2007,84,2.22,18.7,221,2.84,18.81,23,48,0.44,22,1.1575,1.3840625,3.273854167,3.143645833,0,0.178
3009,5/26/2007,92,2.18,18.8,235,2.93,19.08,18,46.6,0.34,22,1.226666667,1.1575,3.2553125,3.273854167,0,0.226
3010,5/27/2007,88,2.17,18.65,238,3.08,19.26666667,15,46.6,0.03,21,1.196666667,1.226666667,3.250416667,3.2553125,0,0.282
3011,5/28/2007,80,2.17,18.85,235,3.15,19.41666667,15,45.7,0.34,21,1.134479167,1.196666667,3.2346875,3.250416667,0.02,0.222
3012,5/29/2007,85,2.14,19.1,222,3.21,19.51666667,19,46,0.62,21,1.177604167,1.134479167,3.236145833,3.2346875,0.081666667,0.188
3013,5/30/2007,38,2.13,19.55,222,3.23,19.58,12,44.8,1.2,21,0.699375,1.177604167,3.133229167,3.236145833,0.048333333,0.226
3014,5/31/2007,23,2.13,19.5,193,3.51,19.64666667,6.7,41.5,1.2,21,0.502421053,0.699375,2.824583333,3.133229167,0,0.168
3015,6/1/2007,20,2.12,19.6,163,3.96,19.68666667,7.5,40.1,1.3,21,0.470625,0.502421053,2.749166667,2.824583333,0,0.192
3016,6/2/2007,23,2.09,19.8,152,4.03,19.78666667,8.9,39.7,1.6,21,0.507708333,0.470625,2.741875,2.749166667,0.181666667,0.172
3017,6/3/2007,19,2.07,19.75,137,NA,19.90666667,6.5,40.3,2.1,21,0.453125,0.507708333,2.813645833,2.741875,0.016666667,0.178
3018,6/4/2007,19,2.05,19.85,146,NA,20.03333333,8.4,40.6,2,21,0.453157895,0.453125,2.8175,2.813645833,0,0.322
3019,6/5/2007,28,1.97,19.75,150,NA,20.22,13,41,2.4,20,0.535416667,0.453157895,2.820833333,2.8175,0,0.554
3020,6/6/2007,148,1.9,20.3,147,NA,20.34,15,45,2.3,20,1.463541667,0.535416667,2.950208333,2.820833333,0,0.412
3021,6/7/2007,96,1.87,20.45,179,NA,20.41,16,52.5,1.9,20,1.157916667,1.463541667,3.164895833,2.950208333,0,0.278
3022,6/8/2007,88,1.9,19.55,183,NA,20.39333333,15,57.4,2,20,1.107395833,1.157916667,3.061666667,3.164895833,0.005,0.286
3023,6/9/2007,87,1.9,19.3,197,NA,20.38333333,15,60.4,2.7,20,1.099270833,1.107395833,3.0321875,3.061666667,0,0.314
3024,6/10/2007,86,1.88,19.55,196,NA,20.41333333,15,60.3,2.5,20,1.094166667,1.099270833,3.039895833,3.0321875,0,0.308
3025,6/11/2007,74,1.86,19.4,182,NA,20.47,15,60.1,2.5,21,1.0121875,1.094166667,3.018333333,3.039895833,0,0.254
3026,6/12/2007,72,1.85,19.7,181,NA,20.49,14,59.4,2.4,21,0.974895833,1.0121875,2.9471875,3.018333333,0.306666667,0.15
3027,6/13/2007,82,1.85,20,171,NA,20.45666667,13,63.5,2.2,21,1.059166667,0.974895833,2.985833333,2.9471875,0.39,0.104
3028,6/14/2007,353,1.78,19.85,212,2.96,20.51666667,12,64.7,2.5,22,2.198541667,1.059166667,3.048229167,2.985833333,0.001666667,0.222
3029,6/15/2007,176,1.82,19.85,265,2.69,20.59333333,12,63.8,3.3,23,1.6278125,2.198541667,3.9653125,3.048229167,0,0.268
3030,6/16/2007,103,1.85,19.8,289,2.2,20.75,13,59.4,4.3,22,1.198333333,1.6278125,3.443229167,3.9653125,0,0.398
3031,6/17/2007,62,1.81,19.8,237,2.81,20.91333333,11,60.8,2.8,21,0.921354167,1.198333333,3.220416667,3.443229167,0,0.338
3032,6/18/2007,27,1.83,20.05,222,3.04,21.03333333,10,58.1,4,21,0.563125,0.921354167,3.061770833,3.220416667,0,0.316
3033,6/19/2007,34,1.83,20.25,190,3.18,21.12666667,9,58.6,7.9,22,0.624895833,0.563125,2.906458333,3.061770833,0,0.358
3034,6/20/2007,17,1.82,20.3,167,3.34,21.25333333,8,62.6,11,22,0.422857143,0.624895833,2.872613636,2.906458333,0.086666667,0.408
3035,6/21/2007,14,1.75,20.3,149,3.35,21.38333333,7,61.1,8,21,0.375208333,0.422857143,2.795625,2.872613636,0.136666667,0.296
3036,6/22/2007,14,1.75,20.6,141,3.43,21.53333333,7.5,61.4,5,21,0.3803125,0.375208333,2.7715625,2.795625,0.001666667,0.286
3037,6/23/2007,36,1.7,21.3,137,3.39,21.76,8,62.3,3,21,0.6703125,0.3803125,2.789270833,2.7715625,0,0.378
3038,6/24/2007,25,1.7,20.9,132,3.31,21.96666667,9,61.4,2.2,21,0.545416667,0.6703125,2.795625,2.789270833,0,0.452
3039,6/25/2007,18,1.64,21.1,122,3.29,22.12,10,60.6,1.3,25,0.454895833,0.545416667,2.756666667,2.795625,0.91,0.334
3040,6/26/2007,67,1.59,20.95,112,3.32,22.22,9,60,1.1,27,0.734659091,0.454895833,2.710434783,2.756666667,0.001666667,0.21
3041,6/27/2007,361,1.65,21.25,119,3.34,22.27333333,14,66.4,1.3,27,2.311979167,0.734659091,3.455416667,2.710434783,0,0.206
3042,6/28/2007,807,1.73,21.55,227,2.22,22.32333333,13,58.7,1.3,28,4.0015625,2.311979167,4.3953125,3.455416667,0,0.244
3043,6/29/2007,745,1.76,21.65,469,1.87,22.40666667,14,58.5,0.96,29,3.821770833,4.0015625,4.960104167,4.3953125,0,0.246
3044,6/30/2007,738,1.74,21.9,581,1.99,22.51333333,14,61.8,0.86,30,3.796041667,3.821770833,5.0403125,4.960104167,0,0.294
3045,7/1/2007,653,1.72,22.1,637,2.03,22.65,10,62.3,0.54,31,3.502291667,3.796041667,4.923541667,5.0403125,0,0.284
3046,7/2/2007,648,1.69,22.5,620,2.06,22.75333333,10,62.2,0.45,31,3.486979167,3.502291667,4.8321875,4.923541667,0.458333333,0.328
3047,7/3/2007,649,1.69,22.65,614,2.05,22.85,10,63.5,0.37,31,3.487789474,3.486979167,4.826666667,4.8321875,0.025,0.29
3048,7/4/2007,693,1.66,23.25,631,2.04,22.94,10,65.2,0.45,31,3.639166667,3.487789474,4.886041667,4.826666667,0.015,0.288
3049,7/5/2007,658,1.66,22.95,662,2.03,23.02333333,9,65.5,0.28,31,3.518645833,3.639166667,4.853645833,4.886041667,0.02,0.304
3050,7/6/2007,658,1.63,23.1,638,2.06,23.16333333,8,65.9,0.21,31,3.517052632,3.518645833,4.810208333,4.853645833,0.013333333,0.406
3051,7/7/2007,655,1.62,23.15,632,2.07,23.36666667,7,66.9,0.19,31,3.508229167,3.517052632,4.804166667,4.810208333,0.003333333,0.402
3052,7/8/2007,649,1.6,23.3,637,2.05,23.60333333,7,67.9,0.1,31,3.488229167,3.508229167,4.776041667,4.804166667,0,0.28
3053,7/9/2007,645,1.57,23.4,635,2.04,23.79666667,7,67,0.48,31,3.4759375,3.488229167,4.740833333,4.776041667,0.036666667,0.226
3054,7/10/2007,646,1.55,23.5,624,2.06,23.89,7,67.4,0.4,31,3.48,3.4759375,4.72375,4.740833333,0.343333333,0.388
3055,7/11/2007,648,1.54,23.6,619,2.05,23.91,7.5,68.2,0.45,31,3.485208333,3.48,4.702395833,4.72375,0.121666667,0.262
3056,7/12/2007,652,1.51,23.85,642,2,23.97666667,8,66.7,0.79,31,3.500104167,3.485208333,4.764479167,4.702395833,0.008333333,0.296
3057,7/13/2007,647,1.5,23.95,686,1.97,24.1,8,63.3,1.4,31,3.4821875,3.500104167,4.7525,4.764479167,0.011666667,0.344
3058,7/14/2007,635,1.49,24.05,657,2,24.31333333,7.5,61.8,0.83,31,3.442916667,3.4821875,4.731875,4.7525,0.015,0.402
3059,7/15/2007,630,1.47,24,641,2.03,24.49666667,7,59.8,0.62,31,3.429368421,3.442916667,4.678541667,4.731875,0,0.366
3060,7/16/2007,627,1.46,24.2,654,1.99,24.59666667,7,58.7,0.72,31,3.417916667,3.429368421,4.68,4.678541667,0,0.388
3061,7/17/2007,621,1.46,24.05,642,1.99,24.67666667,7,59.1,0.56,32,3.399578947,3.417916667,4.6696875,4.68,0,0.46
3062,7/18/2007,616,1.45,24.5,627,1.99,24.75,7,58.8,0.66,34,3.384361702,3.399578947,4.647083333,4.6696875,0,0.404
3063,7/19/2007,585,1.44,24.75,614,2,24.79666667,7,58.5,0.71,34,3.298333333,3.384361702,4.6309375,4.647083333,0,0.34
3064,7/20/2007,507,1.42,24.95,597,1.99,24.83666667,7,59,0.65,34,3.067916667,3.298333333,4.4634375,4.6309375,0,0.464
3065,7/21/2007,533,1.43,24.95,541,2.06,24.87333333,7,59.1,0.55,34,3.150833333,3.067916667,4.390833333,4.4634375,0,0.442
3066,7/22/2007,537,1.44,25.1,541,2.02,24.95,7,61,0.26,34,3.161458333,3.150833333,4.3878125,4.390833333,0,0.38
3067,7/23/2007,607,1.45,25.15,539,2.01,25.03333333,7,63.3,0.19,34,3.358020833,3.161458333,4.443229167,4.3878125,0.003333333,0.364
3068,7/24/2007,645,1.47,25.05,556,1.94,25.08333333,7,62.6,0.52,34,3.4759375,3.358020833,4.529270833,4.443229167,0.001666667,0.422
3069,7/25/2007,643,1.47,24.9,581,1.93,25.12,7,63.2,0.63,34,3.472291667,3.4759375,4.611354167,4.529270833,0,0.41
3070,7/26/2007,572,1.47,24.8,581,1.95,25.14,10,62.9,0.99,34,3.264270833,3.472291667,4.496145833,4.611354167,0,0.334
3071,7/27/2007,587,1.48,24.85,552,2,25.21333333,14,63.2,1.3,34,3.304895833,3.264270833,4.4390625,4.496145833,0.018333333,0.314
3072,7/28/2007,514,1.48,24.9,546,1.98,25.29,16,63.3,2.2,34,3.063645833,3.304895833,4.451458333,4.4390625,0.133333333,0.234
3073,7/29/2007,163,1.47,25,529,2.02,25.37,17,58.9,1.6,34,1.7309375,3.063645833,3.970833333,4.451458333,0.113333333,0.29
3074,7/30/2007,159,1.47,25.15,379,2.54,25.42666667,14,62,19,34,1.721875,1.7309375,3.383541667,3.970833333,0.001666667,0.338
3075,7/31/2007,102,1.48,25.05,305,2.71,25.47333333,12,66.5,3.3,34,1.386086957,1.721875,3.233645833,3.383541667,0.73,0.314
3076,8/1/2007,59,1.48,25.1,252,2.8,25.51333333,11,62.5,7.4,34,1.091145833,1.386086957,2.962291667,3.233645833,0,0.23
3077,8/2/2007,51,1.48,25,232,2.99,25.51666667,16,60.1,8.3,34,1.026344086,1.091145833,2.886354167,2.962291667,0,0.314
3078,8/3/2007,33,1.48,25.15,207,3.07,25.52666667,19,61.2,13,33,0.869270833,1.026344086,2.747604167,2.886354167,0.008333333,0.338
3079,8/4/2007,27,1.48,25.2,187,3.28,25.55,18,62.5,14,32,0.808333333,0.869270833,2.610729167,2.747604167,0,0.292
3080,8/5/2007,26,1.48,25.35,171,3.4,25.6,16,60.1,14,30,0.796458333,0.808333333,2.5128125,2.610729167,0.05,0.338
3081,8/6/2007,25,1.47,25.5,155,3.46,25.68,16,60.1,14,29,0.776842105,0.796458333,2.496666667,2.5128125,0.091666667,0.278
3082,8/7/2007,25,1.47,25.7,141,3.46,25.71,17,60.8,14,29,0.777083333,0.776842105,2.455,2.496666667,0.008333333,0.312
3083,8/8/2007,24,1.46,25.85,131,3.58,25.73666667,18,61.4,17,29,0.775473684,0.777083333,2.400625,2.455,0,0.404
3084,8/9/2007,25,1.46,25.65,119,3.67,25.75666667,16,60.9,9.4,30,0.780833333,0.775473684,2.385208333,2.400625,0.138333333,0.45
3085,8/10/2007,24,1.47,25.45,117,3.65,25.80666667,13,60.8,9.5,30,0.768541667,0.780833333,2.4053125,2.385208333,0,0.352
3086,8/11/2007,23,1.46,25.7,122,3.5,25.88,12,58.7,9.4,30,0.758105263,0.768541667,2.31375,2.4053125,0.035,0.356
3087,8/12/2007,22,1.47,25.8,112,3.68,25.98,12,57.5,9,30,0.7496875,0.758105263,2.269479167,2.31375,0,0.432
3088,8/13/2007,22,1.47,25.85,103,3.75,26.02,11,56.6,7.9,30,0.741979167,0.7496875,2.252708333,2.269479167,0,0.448
3089,8/14/2007,23,1.47,26,89,NA,26.02,10,55.5,7.6,30,0.7534375,0.741979167,2.2315625,2.252708333,0.03,0.406
3090,8/15/2007,21,1.47,26,81,NA,26.01,10,57.1,7.9,30,0.728958333,0.7534375,2.197708333,2.2315625,0,0.312
3091,8/16/2007,24,1.45,25.65,84,NA,26.00666667,10,59.2,9.3,30,0.760208333,0.728958333,2.179583333,2.197708333,0.003333333,0.408
3092,8/17/2007,55,1.43,25.8,90,3.79,25.98666667,10,61.2,10,30,1.056666667,0.760208333,2.295,2.179583333,0,0.44
3093,8/18/2007,26,1.43,25.7,94,3.51,25.94666667,10,64.3,11,30,0.7965625,1.056666667,2.45125,2.295,0,0.342
3094,8/19/2007,24,1.42,25.55,97,3.29,25.93666667,10,61.5,11,30,0.770421053,0.7965625,2.335625,2.45125,0,0.448
3095,8/20/2007,23,1.41,25.65,90,3.54,25.94666667,10,62,11,30,0.761368421,0.770421053,2.348854167,2.335625,0.011666667,0.442
3096,8/21/2007,22,1.43,25.75,86,3.55,25.94,10,61.6,11,30,0.750104167,0.761368421,2.313854167,2.348854167,0.608333333,0.48
3097,8/22/2007,22,1.42,25.7,174,2.83,25.84333333,17,71,11,29,0.746458333,0.750104167,2.3825,2.313854167,0.208333333,0.334
3098,8/23/2007,21,1.42,25.3,232,2.31,25.75,13,61.9,11,29,0.74125,0.746458333,2.377083333,2.3825,0,0.18
3099,8/24/2007,21,1.42,24.65,171,3.11,25.61666667,12,61.9,11,29,0.735729167,0.74125,2.380729167,2.377083333,0,0.296
3100,8/25/2007,21,1.42,24.6,144,3.42,25.49666667,10,61.8,9.8,29,0.728645833,0.735729167,2.388229167,2.380729167,0.171666667,0.418
3101,8/26/2007,20,1.4,24.55,139,3.44,25.41,10,61.2,10,29,0.725104167,0.728645833,2.360416667,2.388229167,0.033333333,0.526
3102,8/27/2007,20,1.41,25,176,3.06,25.29666667,9,60.6,9.5,29,0.723854167,0.725104167,2.324895833,2.360416667,0.216666667,0.31
3103,8/28/2007,20,1.41,25,144,3.54,25.23666667,9,60.1,8.2,29,0.724166667,0.723854167,2.290625,2.324895833,0.003333333,0.138
3104,8/29/2007,21,1.41,24.45,137,3.59,25.12333333,15,60.8,7.2,28,0.730416667,0.724166667,2.345208333,2.290625,0.001666667,0.232
3105,8/30/2007,20,1.41,24.2,134,3.55,24.97666667,13,60.1,6.9,28,0.7290625,0.730416667,2.313125,2.345208333,0,0.376
3106,8/31/2007,19,1.4,23.95,121,3.63,24.86333333,10,58.7,7.3,28,0.719166667,0.7290625,2.244166667,2.313125,0,0.41
3107,9/1/2007,41,1.4,23.75,103,3.77,24.77333333,10,59.4,6.7,28,0.942,0.719166667,2.289479167,2.244166667,0.043333333,0.31
3108,9/2/2007,25,1.4,23.85,114,3.72,24.68666667,10,62.1,6.2,28,0.788645833,0.942,2.483125,2.289479167,0,0.398
3109,9/3/2007,20,1.4,23.8,127,3.35,24.57333333,10,60.4,4.2,28,0.725833333,0.788645833,2.401458333,2.483125,0,0.454
3110,9/4/2007,19,1.4,23.5,110,3.39,24.40333333,10,58.6,0.79,28,0.71625,0.725833333,2.2978125,2.401458333,0.021666667,0.402
3111,9/5/2007,18,1.4,23.05,101,3.61,24.24666667,10,57.6,0.97,28,0.705578947,0.71625,2.247395833,2.2978125,0,0.296
3112,9/6/2007,18,1.4,23,94,3.75,24.16,12,56,1.8,28,0.701894737,0.705578947,2.202604167,2.247395833,0,0.292
3113,9/7/2007,18,1.4,22.9,91,3.85,24.03666667,14,55.1,2.4,27,0.696041667,0.701894737,2.1675,2.202604167,0,0.308
3114,9/8/2007,18,1.4,22.6,87,3.94,23.93333333,14,55.5,2.9,27,0.7075,0.696041667,2.1603125,2.1675,0.015,0.19
3115,9/9/2007,17,1.4,22.2,89,3.98,23.71666667,14,53.8,1.2,27,0.688229167,0.7075,2.140729167,2.1603125,0.013333333,0.136
3116,9/10/2007,15,1.4,21.55,91,4.02,23.42,14,53.7,2.2,27,0.664791667,0.688229167,2.1465625,2.140729167,0.001666667,0.266
3117,9/11/2007,16,1.4,20.9,94,4.06,23.09666667,14,53.8,1.1,27,0.677708333,0.664791667,2.17,2.1465625,0,0.34
3118,9/12/2007,15,1.41,20.15,91,4.1,22.86666667,14,54.1,0.87,27,0.656979167,0.677708333,2.223020833,2.17,0,0.28
3119,9/13/2007,15,1.43,19.8,87,4.12,22.68333333,14,54.3,1.1,27,0.670520833,0.656979167,2.199791667,2.223020833,0,0.228
3120,9/14/2007,16,1.44,19.65,86,4.16,22.41333333,15,53.3,3.1,26,0.672604167,0.670520833,2.187916667,2.199791667,0,0.352
3121,9/15/2007,19,1.43,19.35,82,4.19,22.14333333,16,52.2,5.3,26,0.713229167,0.672604167,2.17875,2.187916667,0,0.462
3122,9/16/2007,19,1.43,19.1,82,4.24,22.02758621,16,52.4,0.24,26,0.705862069,0.713229167,2.222954545,2.17875,0.131666667,0.328
3123,9/17/2007,19,1.44,19.15,87,4.18,21.87241379,16,51.7,0.24,22,0.706,0.705862069,2.179166667,2.222954545,0.006666667,0.284
3124,9/18/2007,19,1.44,19.8,105,4.13,21.69310345,16,51.9,0.23,0.39,0.707916667,0.706,2.17875,2.179166667,0.013333333,0.394
3125,9/19/2007,16,1.45,19.6,103,4.12,21.47586207,16,51.4,0.17,0,0.6528125,0.707916667,2.1746875,2.17875,0,0.43
3126,9/20/2007,16,1.46,19.95,102,4.16,21.30689655,16,50,0.17,0,0.64375,0.6528125,2.123854167,2.1746875,0.005,0.394
3127,9/21/2007,20,1.51,20.15,98,4.23,21.20344828,16,49.2,0.18,0,0.703684211,0.64375,2.0896875,2.123854167,0,0.322
3128,9/22/2007,17,1.51,19.95,93,4.24,21.07241379,16,48.7,0.2,0,0.664895833,0.703684211,2.0840625,2.0896875,0.1,0.432
3129,9/23/2007,19,1.52,20.3,98,4.15,21.04482759,16,50.1,0.17,0,0.680729167,0.664895833,2.1596875,2.0840625,0.001666667,0.414
3130,9/24/2007,19,1.56,20.55,96,4.01,21,16,50.5,0.17,6.1,0.678333333,0.680729167,2.211979167,2.1596875,0,0.202
3131,9/25/2007,18,1.55,19.85,83,3.96,20.81724138,16,49.5,0.15,21,0.65375,0.678333333,2.211770833,2.211979167,0,0.266
3132,9/26/2007,18,1.55,18.95,79,3.97,20.63793103,16,48.5,0.15,21,0.666041667,0.65375,2.192604167,2.211770833,0,0.25
3133,9/27/2007,18,1.54,18.75,78,4.01,20.40344828,16,48.9,0.4,20,0.653333333,0.666041667,2.204791667,2.192604167,0.111666667,0.392
3134,9/28/2007,18,1.55,18.55,77,4.03,20.27586207,16,49.6,0.43,21,0.657083333,0.653333333,2.235416667,2.204791667,0.046666667,0.47
3135,9/29/2007,18,1.55,18.85,86,3.9,20.23793103,16,49.2,0.41,21,0.650833333,0.657083333,2.235625,2.235416667,0,0.31
3136,9/30/2007,19,1.62,18.35,88,3.91,20.11034483,16,48.4,0.37,21,0.656145833,0.650833333,2.211979167,2.235625,0,0.402
3137,10/1/2007,19,1.58,18,80,3.97,19.91034483,16,48.3,0.48,21,0.655208333,0.656145833,2.227708333,2.211979167,0,0.286
3138,10/2/2007,18,1.58,17.95,71,4.05,19.74827586,16,48.1,0.41,21,0.640416667,0.655208333,2.2259375,2.227708333,0,0.434
3139,10/3/2007,20,1.58,17.7,74,4.02,19.52758621,16,47.2,0.28,21,0.6553125,0.640416667,2.196458333,2.2259375,0,0.288
3140,10/4/2007,19,1.58,17.55,71,4.1,19.37586207,16,46.9,0.24,20,0.646458333,0.6553125,2.175833333,2.196458333,0,0.532
3141,10/5/2007,20,1.6,17.85,74,4.09,19.24137931,16,46.3,0.25,19,0.651666667,0.646458333,2.204270833,2.175833333,0,0.504
3142,10/6/2007,19,1.62,18.3,74,4.07,19.10689655,16,46,0.61,18,0.638854167,0.651666667,2.206145833,2.204270833,0.008333333,0.234
3143,10/7/2007,21,1.65,18.05,75,4.03,18.9137931,15,45.9,11,18,0.6496875,0.638854167,2.186875,2.206145833,0,0.2
3144,10/8/2007,21,1.64,17.15,78,3.99,18.65862069,15,48.7,28,20,0.64875,0.6496875,2.177395833,2.186875,0,0.29
3145,10/9/2007,21,1.63,16.45,75,4.05,18.52758621,15,51,17,19,0.6440625,0.64875,2.1615625,2.177395833,0,0.244
3146,10/10/2007,21,1.64,15.9,76,4.05,18.45862069,15,49.6,0.75,20,0.646875,0.6440625,2.176145833,2.1615625,0,0.26
3147,10/11/2007,21,1.65,15.95,72,4.09,18.43103448,16,48.6,0.29,19,0.645104167,0.646875,2.186875,2.176145833,0,0.184
3148,10/12/2007,21,1.65,16.05,71,4.11,18.39655172,16,48.1,0.22,18,0.637916667,0.645104167,2.171875,2.186875,0,0.132
3149,10/13/2007,22,1.65,16.05,72,4.14,18.30344828,15,47,6.6,18,0.6475,0.637916667,2.14625,2.171875,0.068333333,0.148
